,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
345,Condo/Co-op,3075 W Crescent Rim Drive 103 #103,Boise,ID,83706,725000,2,2,1662,0,2020,580,http://www.redfin.com/ID/Boise/3075-Crescent-Rim-Dr-83706/unit-103/home/106779814,43.6045442,-116.2200792
346,Condo/Co-op,3075 W Crescent Rim Dr #101,Boise,ID,83706,975000,2,2.5,2617,0,2020,913,http://www.redfin.com/ID/Boise/3075-Crescent-Rim-Dr-83706/unit-101/home/106656274,43.604384,-116.220112
347,Single Family Residential,1108 E Hearthstone,Boise,ID,83702,1395000,4,3.5,4241,13068,2016,0,http://www.redfin.com/ID/Boise/1108-Hearthstone-Dr-83702/home/106779808,43.6562529,-116.1766128
348,Condo/Co-op,2967 W Crescent Rim Dr,Boise,ID,83706,739000,2,2.5,2057,0,2017,719,http://www.redfin.com/ID/Boise/2967-Crescent-Rim-Dr-83706/unit-104/home/109561166,43.6041366,-116.2181494
349,Single Family Residential,21742 Merridy St,Chatsworth,CA,91311,649000,4,2,1573,5000,1977,0,http://www.redfin.com/CA/Chatsworth/21742-Merridy-St-91311/home/5841431,34.2526686,-118.6031858
350,Condo/Co-op,5840 Benner St #106,Los Angeles,CA,90042,395000,2,1.75,753,311572,1979,370,http://www.redfin.com/CA/Los-Angeles/5840-Benner-St-90042/unit-106/home/7087713,34.1067292,-118.1899207
351,Multi-Family (2-4 Unit),1817 W 39th St,Los Angeles,CA,90062,899000,4,3,1911,5207,1925,0,http://www.redfin.com/CA/Los-Angeles/1817-W-39th-St-90062/home/6882740,34.014894,-118.313946
352,Single Family Residential,11316 Matteson Ave,Culver City,CA,90066,1149000,3,2,1296,2628,1955,0,http://www.redfin.com/CA/Los-Angeles/11316-Matteson-Ave-90066/home/6726802,34.0091411,-118.4187177
353,Townhouse,11806 Moorpark St Unit B,Studio City,CA,91604,745000,3,2.5,1506,542334,1974,590,http://www.redfin.com/CA/Studio-City/11806-Moorpark-St-91604/unit-B/home/5236086,34.1500961,-118.3904965
354,Single Family Residential,22744 Hamlin St,West Hills,CA,91307,749500,3,2,1514,7919,1956,0,http://www.redfin.com/CA/West-Hills/22744-Hamlin-St-91307/home/3206600,34.1886935,-118.6227186
355,Multi-Family (2-4 Unit),6248 S Wilton Pl,Los Angeles,CA,90047,650000,4,3,2378,5270,1929,0,http://www.redfin.com/CA/Los-Angeles/6248-S-Wilton-Pl-90047/home/7270279,33.981998,-118.314583
356,Condo/Co-op,5500 Lindley Ave #224,Encino,CA,91316,499000,2,1.75,1287,40493,1979,409,http://www.redfin.com/CA/Encino/5500-Lindley-Ave-91316/unit-224/home/4116220,34.1706185,-118.5265107
357,Condo/Co-op,5476 Dobbs St #97,Los Angeles,CA,90032,349000,2,1,733,166816,1982,300,http://www.redfin.com/CA/Los-Angeles/5476-Dobbs-St-90032/unit-97/home/6953617,34.0727016,-118.1629309
358,Condo/Co-op,9525 Sylmar Ave #3,Panorama City,CA,91402,348800,2,2,1072,55160,1980,305,http://www.redfin.com/CA/Panorama-City/9525-Sylmar-Ave-91402/unit-3/home/5650557,34.2431577,-118.448498
359,Single Family Residential,2840 S Mansfield Ave,Los Angeles,CA,90016,888000,4,2,974,2437,1925,0,http://www.redfin.com/CA/Los-Angeles/2840-S-Mansfield-Ave-90016/home/6891832,34.0278776,-118.3537744
360,Single Family Residential,22617 Clarendon St,Woodland Hills,CA,91367,759900,3,2,1729,6750,1952,0,http://www.redfin.com/CA/Woodland-Hills/22617-Clarendon-St-91367/home/3231221,34.1694479,-118.6196646
361,Single Family Residential,5008 Lockhaven Ave,Eagle Rock,CA,90041,829000,2,2,1118,7293,1922,0,http://www.redfin.com/CA/Los-Angeles/5008-Lockhaven-Ave-90041/home/7176454,34.1393684,-118.2236742
362,Single Family Residential,8563 Rudnick Ave,West Hills,CA,91304,849000,4,3,2421,10589,1962,0,http://www.redfin.com/CA/West-Hills/8563-Rudnick-Ave-91304/home/8094938,34.2268781,-118.6133286
363,Single Family Residential,6405 6th Ave,Los Angeles,CA,90043,729000,3,1.5,1403,4801,1928,0,http://www.redfin.com/CA/Los-Angeles/6405-6th-Ave-90043/home/6419280,33.9815637,-118.3237939
364,Single Family Residential,12631 Rubens Ave,Los Angeles,CA,90066,1649000,4,3,1867,5001,1955,0,http://www.redfin.com/CA/Los-Angeles/12631-Rubens-Ave-90066/home/6732287,33.9873652,-118.4255062
365,Condo/Co-op,7226 Jordan Ave #3,Canoga Park,CA,91303,345000,2,2.5,1180,7427,1982,350,http://www.redfin.com/CA/Canoga-Park/7226-Jordan-Ave-91303/unit-3/home/3730620,34.2018725,-118.6025236
366,Multi-Family (2-4 Unit),5063 Edgewood Pl,Los Angeles,CA,90019,1349000,4,2,3242,3512,1926,0,http://www.redfin.com/CA/Los-Angeles/5063-Edgewood-Pl-90019/home/6912462,34.05568,-118.341016
367,Single Family Residential,1911 Pinehurst Rd,Los Angeles,CA,90068,1249000,3,2,1711,4935,1912,0,http://www.redfin.com/CA/Los-Angeles/1911-Pinehurst-Rd-90068/home/28913050,34.1051991,-118.340031
368,Single Family Residential,643 Radcliffe Ave,Pacific Palisades,CA,90272,4279000,5,3.5,3677,11778,unknown,0,http://www.redfin.com/CA/Pacific-Palisades/643-Radcliffe-Ave-90272/home/6841629,34.0422085,-118.53112
369,Single Family Residential,4860 Westhaven St,Los Angeles,CA,90016,799000,2,1,948,2105,1928,0,http://www.redfin.com/CA/Los-Angeles/4860-Westhaven-St-90016/home/6897755,34.0274369,-118.350372
370,Multi-Family (2-4 Unit),5444 Alvern Cir,Los Angeles,CA,90045,1400000,6,4,3138,8069,1952,0,http://www.redfin.com/CA/Los-Angeles/5444-Alvern-Cir-90045/home/6599441,33.975961,-118.375779
371,Townhouse,1911 Manning Ave #2,Los Angeles,CA,90025,1430000,4,3.5,2234,6752,1997,350,http://www.redfin.com/CA/Los-Angeles/1911-Manning-Ave-90025/unit-2/home/6799781,34.0508593,-118.4300668
372,Single Family Residential,801 Stanford St,Santa Monica,CA,90403,3749000,2,2.5,2246,19991,1939,0,http://www.redfin.com/CA/Santa-Monica/801-Stanford-St-90403/home/6762314,34.0445057,-118.4796187
373,Single Family Residential,7246 N Cherry Ln,Van Nuys,CA,91405,545000,3,3,1498,2027,2016,80,http://www.redfin.com/CA/Van-Nuys/7246-Cherry-Ln-91405/home/109716997,34.2026859,-118.4402455
374,Vacant Land,4291 Scandia Way,Los Angeles,CA,90065,200000,0,0,0,5325,unknown,0,http://www.redfin.com/CA/Los-Angeles/4291-Scandia-Way-90065/home/23151322,34.1191545,-118.2217405
375,Condo/Co-op,11505 Amalfi Way,Northridge,CA,91326,699999,3,3,1399,41817,2012,212,http://www.redfin.com/CA/Porter-Ranch/11505-Amalfi-Way-91326/home/51576125,34.27983081,-118.5804472
376,Multi-Family (2-4 Unit),4546 St Elmo Dr,Los Angeles,CA,90019,1749000,8,4,4892,7003,1928,0,http://www.redfin.com/CA/Los-Angeles/4546-St-Elmo-Dr-90019/home/6905933,34.041812,-118.338201
377,Single Family Residential,4426 San Andreas Ave,Los Angeles,CA,90065,1149900,3,3,2436,4662,1991,0,http://www.redfin.com/CA/Los-Angeles/4426-San-Andreas-Ave-90065/home/7078233,34.1099859,-118.2191051
378,Condo/Co-op,11949 Goshen Ave #102,Los Angeles,CA,90049,845000,2,2.5,1100,23617,1986,379,http://www.redfin.com/CA/Los-Angeles/11949-Goshen-Ave-90049/unit-102/home/6761478,34.0471096,-118.466161
379,Condo/Co-op,889 Francisco St #1010,Los Angeles,CA,90017,739000,1,1,760,98914,2017,976,http://www.redfin.com/CA/Los-Angeles/889-Francisco-St-90017/unit-1010/home/143519346,34.0476915,-118.2646962
380,Townhouse,6525 Woodman Ave #30,Valley Glen,CA,91401,320000,2,2,1020,30403,2001,275,http://www.redfin.com/CA/Van-Nuys/6525-Woodman-Ave-91401/unit-30/home/12286449,34.1893482,-118.431664
381,Single Family Residential,12243 45 Collins St,Valley Village,CA,91607,1298000,3,2,2200,5563,1952,0,http://www.redfin.com/CA/North-Hollywood/12243-Collins-St-91607/home/5167728,34.1736221,-118.4002676
382,Single Family Residential,2135 S Palm Grove Ave,Los Angeles,CA,90016,895000,5,3,1584,5501,1949,0,http://www.redfin.com/CA/Los-Angeles/2135-S-Palm-Grove-Ave-90016/home/6899574,34.0360468,-118.3433703
383,Condo/Co-op,611 N Bronson Ave #9,Los Angeles,CA,90004,899000,2,2,1600,10200,2007,405,http://www.redfin.com/CA/Los-Angeles/611-N-Bronson-Ave-90004/unit-9/home/17227519,34.0821623,-118.3181587
384,Single Family Residential,422 S Benton Way,Los Angeles,CA,90057,699000,2,1,792,2676,1922,0,http://www.redfin.com/CA/Los-Angeles/422-S-Benton-Way-90057/home/6935216,34.0645754,-118.2809033
385,Multi-Family (2-4 Unit),422 Sherman Canal,Venice,CA,90291,2264000,2,2,1010,2850,1922,0,http://www.redfin.com/CA/Venice/422-Sherman-Canal-90291/home/6734686,33.9835706,-118.4647145
386,Condo/Co-op,4411 Los Feliz Blvd #605,Los Angeles,CA,90027,723990,1,1,812,93209,1966,701,http://www.redfin.com/CA/Los-Angeles/4411-Los-Feliz-Blvd-90027/unit-605/home/7133042,34.1124827,-118.2863948
387,Single Family Residential,4647 Ensenada Dr,Woodland Hills,CA,91364,899000,5,4,3219,8451,1985,0,http://www.redfin.com/CA/Woodland-Hills/4647-Ensenada-Dr-91364/home/4204598,34.1529633,-118.5984819
388,Single Family Residential,6152 Jumilla Ave,Woodland Hills,CA,91367,570000,4,2.5,1566,9519,1955,0,http://www.redfin.com/CA/Woodland-Hills/6152-Jumilla-Ave-91367/home/4036306,34.18251058,-118.5636019
389,Multi-Family (2-4 Unit),802 E 74th St,Los Angeles,CA,90001,390000,2,2,1312,3136,1924,0,http://www.redfin.com/CA/Los-Angeles/802-E-74th-St-90001/home/7284883,33.97281,-118.260615
390,Single Family Residential,1020 Glen Arbor Ave,Eagle Rock,CA,90041,1100000,2,2,1962,4420,1921,0,http://www.redfin.com/CA/Los-Angeles/1020-Glen-Arbor-Ave-90041/home/7084473,34.1331239,-118.1881573
391,Single Family Residential,7429 Mclennan Ave,Lake Balboa,CA,91406,869950,5,3,2373,6869,2019,0,http://www.redfin.com/CA/Lake-Balboa/7429-McLennan-Ave-91406/home/167912840,34.2052505,-118.5002636
392,Single Family Residential,14669 Oak Rd,Sylmar,CA,91342,569000,4,4,2047,98454,2008,100,http://www.redfin.com/CA/Sylmar/14669-Oak-Rd-91342/home/21915857,34.308827,-118.452529
393,Single Family Residential,6845 Costello Ave,Van Nuys,CA,91405,600000,4,2,1733,7277,1950,0,http://www.redfin.com/CA/Van-Nuys/6845-Costello-Ave-91405/home/4418895,34.1953187,-118.4381469
394,Multi-Family (5+ Unit),2130 N Beachwood Dr,Los Angeles,CA,90068,4750000,18,18,10948,10863,1967,0,http://www.redfin.com/CA/Los-Angeles/2130-N-Beachwood-Dr-90068/home/7131176,34.1094503,-118.3211266
395,Single Family Residential,12906 Warren Ave,Los Angeles,CA,90066,2295000,4,3.5,2267,6050,2014,0,http://www.redfin.com/CA/Los-Angeles/12906-Warren-Ave-90066/home/6745237,34.0097913,-118.4501022
396,Single Family Residential,3614 Willowcrest Ave,Studio City,CA,91604,1250000,2,2,2221,7635,1954,0,http://www.redfin.com/CA/Studio-City/3614-Willowcrest-Ave-91604/home/5253672,34.1356894,-118.3693221
397,Single Family Residential,7015 Earldom Ave,Playa Del Rey,CA,90293,1895000,4,3,2642,4948,1955,0,http://www.redfin.com/CA/Playa-Del-Rey/7015-Earldom-Ave-90293/home/23051327,33.9580393,-118.4451199
398,Mobile/Manufactured Home,6 Coronado Way #6,Mission Hills,CA,91345,165000,3,2,0,0,2000,0,http://www.redfin.com/CA/Mission-Hills/6-Coronado-Way-91345/unit-6/home/172633422,34.2682955,-118.4661191
399,Single Family Residential,20639 Chatsboro Dr,Woodland Hills,CA,91364,3249000,5,3.75,5278,21743,1985,555,http://www.redfin.com/CA/Woodland-Hills/20639-Chatsboro-Dr-91364/home/4231479,34.1507619,-118.583615
400,Single Family Residential,1647 S Ogden Dr,Los Angeles,CA,90019,1299000,2,2.5,1682,6375,1926,0,http://www.redfin.com/CA/Los-Angeles/1647-S-Ogden-Dr-90019/home/6903886,34.0458868,-118.3662362
401,Condo/Co-op,3223 W 6th St #408,Los Angeles,CA,90020,759000,2,2,1450,59715,2009,713,http://www.redfin.com/CA/Los-Angeles/3223-W-6th-St-90020/unit-408/home/21914729,34.0642234,-118.2925724
402,Single Family Residential,951 S Carmelina Ave,Los Angeles,CA,90049,2185000,2,2,1751,5999,1938,0,http://www.redfin.com/CA/Los-Angeles/951-S-Carmelina-Ave-90049/home/6760535,34.0443011,-118.4741014
403,Condo/Co-op,1042 S Kingsley Dr #103,Los Angeles,CA,90006,649000,2,2,1270,10272,2007,400,http://www.redfin.com/CA/Los-Angeles/1042-S-Kingsley-Dr-90006/unit-103/home/17232526,34.0513072,-118.3028148
404,Single Family Residential,1212 W 73rd St,Los Angeles,CA,90044,550000,3,2,1362,5592,1922,0,http://www.redfin.com/CA/Los-Angeles/1212-W-73rd-St-90044/home/7282586,33.9734744,-118.2967867
405,Single Family Residential,706 W Alondra Blvd,Gardena,CA,90247,475000,2,1,955,5851,1926,0,http://www.redfin.com/CA/Gardena/706-W-Alondra-Blvd-90247/home/7333795,33.8850872,-118.2874005
406,Condo/Co-op,11119 Camarillo St #102,North Hollywood,CA,91602,570000,2,2.5,971,16278,1987,417,http://www.redfin.com/CA/North-Hollywood/11119-Camarillo-St-91602/unit-102/home/5210013,34.1579905,-118.372998
407,Single Family Residential,1239 Big Canyon Pl,San Pedro,CA,90732,698000,2,2,1248,5818,1960,0,http://www.redfin.com/CA/San-Pedro/1239-Big-Canyon-Pl-90732/home/7690073,33.7394202,-118.3031823
408,Single Family Residential,7300 Ogelsby Ave,Los Angeles,CA,90045,2129000,4,5,2993,6301,2020,2,http://www.redfin.com/CA/Los-Angeles/7300-Ogelsby-Ave-90045/home/6615357,33.9765327,-118.399654
409,Single Family Residential,5193 Dartmouth Ave,Los Angeles,CA,90032,848000,3,2.5,1933,5275,1960,0,http://www.redfin.com/CA/Los-Angeles/5193-Dartmouth-Ave-90032/home/6950997,34.074461,-118.1738987
410,Single Family Residential,5230 Norwich Ave,Sherman Oaks,CA,91411,975000,3,2,1296,7647,1949,0,http://www.redfin.com/CA/Sherman-Oaks/5230-Norwich-Ave-91411/home/4750680,34.165838,-118.4604141
411,Single Family Residential,14635 Hartsook St,Sherman Oaks,CA,91403,985000,2,1.75,1696,5421,1954,0,http://www.redfin.com/CA/Sherman-Oaks/14635-Hartsook-St-91403/home/4815090,34.1642215,-118.4522467
412,Single Family Residential,4448 Ethel Ave,Studio City,CA,91604,1166100,3,2.5,2175,6511,1940,0,http://www.redfin.com/CA/North-Hollywood/4448-Ethel-Ave-91604/home/5221450,34.1517806,-118.4178848
413,Single Family Residential,8436 Wilbur Ave,Northridge,CA,91324,650000,4,1.75,1636,7509,1964,0,http://www.redfin.com/CA/Northridge/8436-Wilbur-Ave-91324/home/5894016,34.2239049,-118.5444822
414,Single Family Residential,4023 Alcove Ave,Studio City,CA,91604,1795000,5,3,3042,7200,1939,0,http://www.redfin.com/CA/Studio-City/4023-Alcove-Ave-91604/home/5258855,34.1432053,-118.4128999
415,Single Family Residential,5835 Lemp Ave,North Hollywood,CA,91601,799000,3,2,984,6625,1925,0,http://www.redfin.com/CA/North-Hollywood/5835-Lemp-Ave-91601/home/5155509,34.1767324,-118.384704
416,Single Family Residential,10331 Haskell Ave,Granada Hills,CA,91344,699997,3,2,2110,8432,1956,0,http://www.redfin.com/CA/Granada-Hills/10331-Haskell-Ave-91344/home/5710976,34.2583058,-118.4765194
417,Single Family Residential,4018 Mary Ellen Ave,Studio City,CA,91604,2395000,4,4,3022,8476,1947,0,http://www.redfin.com/CA/Studio-City/4018-Mary-Ellen-Ave-91604/home/5260805,34.1429794,-118.4195278
418,Single Family Residential,971 Linda Flora Dr,Los Angeles,CA,90049,14995000,5,4.5,0,37026,2020,0,http://www.redfin.com/CA/Los-Angeles/971-Linda-Flora-Dr-90049/home/6829326,34.0865164,-118.4645224
419,Single Family Residential,19808 Mariposa Creek Way,Porter Ranch,CA,91326,980000,4,4,3183,5793,1998,240,http://www.redfin.com/CA/Northridge/19808-Mariposa-Creek-Way-91326/home/5770293,34.2814838,-118.567419
420,Single Family Residential,3221 Provon Ln,Los Angeles,CA,90034,2764500,4,3.75,2830,7898,1953,0,http://www.redfin.com/CA/Los-Angeles/3221-Provon-Ln-90034/home/6792451,34.033253,-118.4001306
421,Single Family Residential,26 28th Ave,Venice,CA,90291,4450000,3,3,3862,2640,2004,0,http://www.redfin.com/CA/Venice/26-28th-Ave-90291/home/6734217,33.9809033,-118.4673925
422,Single Family Residential,221 S Willaman Dr,Beverly Hills,CA,90211,4295000,4,5.5,4081,6499,2018,0,http://www.redfin.com/CA/Beverly-Hills/221-S-Willaman-Dr-90211/home/6813621,34.0634956,-118.3806849
423,Single Family Residential,2551 Amherst Ave,Los Angeles,CA,90064,1849000,4,2.75,2245,5418,1941,0,http://www.redfin.com/CA/Los-Angeles/2551-Amherst-Ave-90064/home/6755155,34.025327,-118.4484497
424,Single Family Residential,11583 Otsego St,Valley Village,CA,91601,1649900,3,3.5,2173,8100,1935,0,http://www.redfin.com/CA/North-Hollywood/11583-Otsego-St-91601/home/5210966,34.1633094,-118.3849537
425,Single Family Residential,8029 Willow Glen Rd,Los Angeles,CA,90046,4250000,4,5,0,13700,2020,0,http://www.redfin.com/CA/Los-Angeles/8029-Willow-Glen-Rd-90046/home/8120705,34.1190565,-118.3718927
426,Single Family Residential,337 E 59th Pl,Los Angeles,CA,90003,520000,2,1,956,5418,1920,0,http://www.redfin.com/CA/Los-Angeles/337-E-59th-Pl-90003/home/7274202,33.9863083,-118.2682166
427,Single Family Residential,10007 S Harvard Blvd,Los Angeles,CA,90047,550000,3,2,1385,6508,1939,0,http://www.redfin.com/CA/Los-Angeles/10007-Harvard-Blvd-90047/home/7309035,33.9451199,-118.3070759
428,Single Family Residential,2121 Hill Dr,Los Angeles,CA,90041,1299000,3,2.25,2242,12072,1948,0,http://www.redfin.com/CA/Los-Angeles/2121-Hill-Dr-90041/home/7171834,34.1427931,-118.2126624
429,Single Family Residential,10756 Ashby Ave,Los Angeles,CA,90064,1895000,3,2,1920,5996,1945,0,http://www.redfin.com/CA/Los-Angeles/10756-Ashby-Ave-90064/home/6753580,34.037391,-118.4238709
430,Single Family Residential,289 Dockside Ln,San Pedro,CA,90731,839900,3,3.25,2053,1344,2020,0,http://www.redfin.com/CA/San-Pedro/289-Dockside-LN-90731/home/171371187,33.724132,-118.264357
431,Condo/Co-op,201 Ocean Ave Unit 510B,Santa Monica,CA,90402,895000,2,2,1216,57915,1971,2980,http://www.redfin.com/CA/Santa-Monica/201-Ocean-Ave-90402/unit-510B/home/16885149,34.0270978,-118.5143597
432,Single Family Residential,2715 S La Brea Ave,Los Angeles,CA,90016,475000,1,1,432,4000,1953,0,http://www.redfin.com/CA/Los-Angeles/2715-S-La-Brea-Ave-90016/home/6891450,34.0302055,-118.3524627
433,Single Family Residential,12458 Laurel Terrace Dr,Studio City,CA,91604,899000,2,1,816,5998,1949,0,http://www.redfin.com/CA/Studio-City/12458-Laurel-Terrace-Dr-91604/home/5248691,34.1421274,-118.4049986
434,Vacant Land,4537--4545 S Santa Monica Blvd,Los Angeles,CA,90029,5200000,0,0,0,9986,unknown,0,http://www.redfin.com/CA/Los-Angeles/4545-Santa-Monica-Blvd-90029/home/148112354,34.0910524,-118.2875731
435,Multi-Family (2-4 Unit),2709 S La Brea Ave,Los Angeles,CA,90016,700000,2,3,420,4001,1923,0,http://www.redfin.com/CA/Los-Angeles/2709-S-La-Brea-Ave-90016/home/6891449,34.0302824,-118.3523958
436,Single Family Residential,8815 Croydon Ave,Los Angeles,CA,90045,1049000,3,2,1498,6450,1942,0,http://www.redfin.com/CA/Los-Angeles/8815-Croydon-Ave-90045/home/6635543,33.9569831,-118.3913669
437,Single Family Residential,2719 S La Brea Ave,Los Angeles,CA,90016,600000,5,1,1597,4001,1923,0,http://www.redfin.com/CA/Los-Angeles/2719-S-La-Brea-Ave-90016/home/6891451,34.0300556,-118.3523836
438,Condo/Co-op,4316 Marina City Dr #925,Marina Del Rey,CA,90292,514000,1,1,935,0,unknown,1205,http://www.redfin.com/CA/Marina-Del-Rey/4316-Marina-City-Dr-90292/unit-925/home/40285950,33.9846968,-118.4532023
439,Single Family Residential,11343 Homedale St,Los Angeles,CA,90049,2495000,4,2.5,2971,5501,1976,0,http://www.redfin.com/CA/Los-Angeles/11343-Homedale-St-90049/home/6828052,34.068734,-118.4651592
440,Condo/Co-op,444 S Gramercy Pl #23,Los Angeles,CA,90020,569000,2,2.5,1286,22528,1974,247,http://www.redfin.com/CA/Los-Angeles/444-S-Gramercy-Pl-90020/unit-23/home/7090944,34.0657561,-118.3124664
441,Single Family Residential,9116 Alcott St,Los Angeles,CA,90035,3995000,4,3.25,3026,9616,1932,0,http://www.redfin.com/CA/Los-Angeles/9116-Alcott-St-90035/home/6788124,34.0541106,-118.3906366
442,Single Family Residential,7310 Wish Ave,Van Nuys,CA,91406,619000,2,1.75,1352,6000,1950,0,http://www.redfin.com/CA/Van-Nuys/7310-Wish-Ave-91406/home/4521182,34.2032987,-118.506536
443,Single Family Residential,10988 Noble Ave,Mission Hills,CA,91345,580000,4,2,1540,6837,1952,0,http://www.redfin.com/CA/Mission-Hills/10988-Noble-Ave-91345/home/5590265,34.2691178,-118.4592734
444,Single Family Residential,6207 Madden Ave,Los Angeles,CA,90043,689000,3,1,1036,4913,1939,0,http://www.redfin.com/CA/Los-Angeles/6207-Madden-Ave-90043/home/6418746,33.9833797,-118.3257421
445,Condo/Co-op,12801 Moorpark St #101,Studio City,CA,91604,459000,2,1,970,40656,1971,425,http://www.redfin.com/CA/Studio-City/12801-Moorpark-St-91604/unit-101/home/5221670,34.1507842,-118.4115363
446,Single Family Residential,5329 Brynhurst Ave,Los Angeles,CA,90043,1098000,3,2,1647,7000,1919,0,http://www.redfin.com/CA/Los-Angeles/5329-Brynhurst-Ave-90043/home/6865218,33.9940428,-118.33366
447,Townhouse,4821 Riverton Ave #1,North Hollywood,CA,91601,599000,2,3,1281,6902,1981,300,http://www.redfin.com/CA/North-Hollywood/4821-Riverton-Ave-91601/unit-1/home/5302272,34.158221,-118.3662177
448,Single Family Residential,8922 Sawyer St,Los Angeles,CA,90035,1399000,3,1.75,1523,5950,1941,0,http://www.redfin.com/CA/Los-Angeles/8922-Sawyer-St-90035/home/6786708,34.0445598,-118.386272
449,Single Family Residential,1901 Preuss Rd,Los Angeles,CA,90034,1799000,4,2.75,2607,7822,1940,0,http://www.redfin.com/CA/Los-Angeles/1901-Preuss-Rd-90034/home/6786712,34.04452,-118.3856612
450,Single Family Residential,4219 Laurelgrove Ave,Studio City,CA,91604,1650000,3,2.5,2404,6496,1935,0,http://www.redfin.com/CA/Studio-City/4219-Laurelgrove-Ave-91604/home/5234830,34.1473255,-118.4011404
451,Townhouse,1000 Granville Ave #303,Los Angeles,CA,90049,1175000,2,2.5,1230,14699,2006,593,http://www.redfin.com/CA/Los-Angeles/1000-Granville-Ave-90049/unit-303/home/12289099,34.050458,-118.4645702
452,Condo/Co-op,5328 Newcastle Ave #42,Encino,CA,91316,329999,1,1,802,60951,1971,300,http://www.redfin.com/CA/Encino/5328-Newcastle-Ave-91316/unit-42/home/4129242,34.1678241,-118.5235896
453,Multi-Family (2-4 Unit),1156 S Crescent Heights Blvd,Los Angeles,CA,90035,1599000,4,2,3380,5495,1933,0,http://www.redfin.com/CA/Los-Angeles/1156-S-Crescent-Heights-Blvd-90035/home/6914965,34.0547731,-118.3707818
454,Condo/Co-op,7270 Hillside Ave #109,Los Angeles,CA,90046,779000,2,2,1325,32021,1965,394,http://www.redfin.com/CA/Los-Angeles/7270-Hillside-Ave-90046/unit-109/home/7126886,34.104315,-118.3483085
455,Townhouse,1866 N Alvarado St,Los Angeles,CA,90026,749000,2,3,1884,70148,1991,540,http://www.redfin.com/CA/Los-Angeles/1866-N-Alvarado-St-90026/home/7056051,34.087725,-118.256758
456,Single Family Residential,607 Crestmoore Pl,Venice,CA,90291,1500000,2,1.75,802,2917,1922,0,http://www.redfin.com/CA/Venice/607-Crestmoore-Pl-90291/home/6740792,33.9884847,-118.4567904
457,Townhouse,3152 Casitas Ave,Atwater Village,CA,90039,1189000,4,3.5,1482,5398,1938,0,http://www.redfin.com/CA/Los-Angeles/3152-Casitas-Ave-90039/home/7065155,34.1138743,-118.2497144
458,Multi-Family (5+ Unit),944 N Ditman Ave,Los Angeles,CA,90063,1599999,6,5,2033,7326,1921,0,http://www.redfin.com/CA/Los-Angeles/944-N-Ditman-Ave-90063/home/6957985,34.0471969,-118.1892678
459,Multi-Family (2-4 Unit),1174 E 53rd St,Los Angeles,CA,90011,658000,7,4,2262,5121,1923,0,http://www.redfin.com/CA/Los-Angeles/1174-E-53rd-St-90011/home/6920415,33.9944433,-118.2546952
460,Condo/Co-op,939 S Broadway #312,Los Angeles,CA,90015,534000,1,1,623,0,unknown,462,http://www.redfin.com/CA/Los-Angeles/939-S-Broadway-90015/unit-312/home/172630871,34.0415551,-118.257114
461,Condo/Co-op,125 S Sweetzer Ave Unit 202A,Los Angeles,CA,90048,999000,3,2,1210,7424,2010,450,http://www.redfin.com/CA/Los-Angeles/125-S-Sweetzer-Ave-90048/unit-202A/home/40153807,34.0735617,-118.3703252
462,Single Family Residential,4573 Varna Ave,Sherman Oaks,CA,91423,1479000,4,3.5,2423,8050,1947,0,http://www.redfin.com/CA/Sherman-Oaks/4573-Varna-Ave-91423/home/5220333,34.1538249,-118.4250042
463,Single Family Residential,9945 El Dorado Ave,Pacoima,CA,91331,145900,3,1,1268,7544,1950,0,http://www.redfin.com/CA/Pacoima/9945-El-Dorado-Ave-91331/home/5609776,34.2508245,-118.4091677
464,Multi-Family (5+ Unit),7350 Hazeltine Ave,Van Nuys,CA,91405,8450000,48,44,27608,41132,1974,0,http://www.redfin.com/CA/Van-Nuys/7350-Hazeltine-Ave-91405/unit-45/home/4410795,34.2043227,-118.4397212
465,Condo/Co-op,3450 W Cahuenga Blvd #405,Los Angeles,CA,90068,990000,2,2.25,1921,72267,2008,375,http://www.redfin.com/CA/Los-Angeles/3450-Cahuenga-Blvd-W-90068/unit-405/home/51585430,34.132701,-118.354121
466,Single Family Residential,3717 Amesbury Rd,Los Angeles,CA,90027,1999999,5,3,2854,6379,1941,0,http://www.redfin.com/CA/Los-Angeles/3717-Amesbury-Rd-90027/home/7135991,34.1167685,-118.2795508
467,Single Family Residential,4523 N Via Nova Dr,Los Angeles,CA,91403,1175000,3,3,1503,1503,2020,194,http://www.redfin.com/CA/Van-Nuys/4523-N-Via-Nova-DR-91403/home/172629468,34.153886,-118.460296
468,Condo/Co-op,2020 S Western Ave #24,San Pedro,CA,90732,659000,2,2,1603,71746,1984,425,http://www.redfin.com/CA/San-Pedro/2020-S-Western-Ave-90732/unit-24/home/7693351,33.7260117,-118.31062
469,Single Family Residential,14034 Valerio St,Van Nuys,CA,91405,769000,3,2,1827,6749,1960,0,http://www.redfin.com/CA/Van-Nuys/14034-Valerio-St-91405/home/4410784,34.2045864,-118.4389911
470,Single Family Residential,19333 Rosita St,Tarzana,CA,91356,6999000,6,6,9370,29213,2019,0,http://www.redfin.com/CA/Tarzana/19333-Rosita-St-91356/home/4239080,34.1575399,-118.5544361
