,house_id,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude,Summer Temp,Winter Temp,population,pop_cat
3927,3928,Single Family Residential,931 S SIRRINE --,Mesa,AZ,85210.0,235000.0,3.0,2.0,1025.0,6943.0,1956,0.0,http://www.redfin.com/AZ/Mesa/931-S-Sirrine-85210/home/27246915,33.3979189,-111.8274445,104.0,42.0,508958.0,large
3928,3929,Condo/Co-op,948 S ALMA SCHOOL Rd #32,Mesa,AZ,85210.0,159900.0,2.0,1.0,918.0,815.0,1975,206.0,http://www.redfin.com/AZ/Mesa/948-S-Alma-School-Rd-85210/unit-32/home/27620311,33.3984512,-111.8590933,104.0,42.0,508958.0,large
3929,3930,Townhouse,2834 S EXTENSION Rd #2104,Mesa,AZ,85210.0,200000.0,2.0,2.0,926.0,866.0,1985,250.0,http://www.redfin.com/AZ/Mesa/2834-S-Ext-Rd-85210/unit-2104/home/28093173,33.36328880000001,-111.85293190000002,104.0,42.0,508958.0,large
3930,3931,Single Family Residential,3150 S VINEYARD --,Mesa,AZ,85210.0,330000.0,3.0,2.0,1857.0,7998.0,1979,0.0,http://www.redfin.com/AZ/Mesa/3150-S-Vineyard-85210/home/27462852,33.3579528,-111.84416709999998,104.0,42.0,508958.0,large
3931,3932,Single Family Residential,638 S Macdonald --,Mesa,AZ,85210.0,189000.0,2.0,1.0,1088.0,6720.0,1940,0.0,http://www.redfin.com/AZ/Mesa/638-S-MacDonald-85210/home/28263743,33.4030131,-111.8344312,104.0,42.0,508958.0,large
3932,3933,Single Family Residential,2305 S ORANGE St,Mesa,AZ,85210.0,350000.0,3.0,1.75,1875.0,7579.0,1979,0.0,http://www.redfin.com/AZ/Mesa/2305-S-Orange-85210/home/27651548,33.3731369,-111.8456791,104.0,42.0,508958.0,large
3933,3934,Mobile/Manufactured Home,29 W SOUTHERN Ave #30,Mesa,AZ,85210.0,49900.0,1.0,1.0,672.0,0.0,2018,499.0,http://www.redfin.com/AZ/Mesa/29-W-Southern-Ave-85210/unit-30/home/40050731,33.391607300000004,-111.8319393,104.0,42.0,508958.0,large
3934,3935,Mobile/Manufactured Home,530 S Alma School Rd #50,Mesa,AZ,85210.0,17500.0,2.0,2.0,800.0,9.0,1972,499.0,http://www.redfin.com/AZ/Mesa/530-S-Alma-School-Rd-85210/unit-50/home/171720459,33.4048358,-111.8575805,104.0,42.0,508958.0,large
3935,3936,Single Family Residential,131 E 2ND Ave,Mesa,AZ,85210.0,350000.0,7.0,3.0,3620.0,10263.0,1935,0.0,http://www.redfin.com/AZ/Mesa/131-E-2nd-Ave-85210/home/28113548,33.4103449,-111.8276774,104.0,42.0,508958.0,large
3936,3937,Townhouse,1367 S COUNTRY CLUB Dr #1214,Mesa,AZ,85210.0,300000.0,3.0,2.5,1776.0,1744.0,2008,170.0,http://www.redfin.com/AZ/Mesa/1367-S-Country-Club-Dr-85210/unit-1214/home/110391150,33.389692,-111.83992179999998,104.0,42.0,508958.0,large
3937,3938,Single Family Residential,8455 E KEATS Ave,Mesa,AZ,85209.0,315000.0,4.0,2.5,2370.0,3510.0,2004,117.0,http://www.redfin.com/AZ/Mesa/8455-E-Keats-Ave-85209/home/28033568,33.377126399999995,-111.6517029,104.0,42.0,508958.0,large
3938,3939,Single Family Residential,11451 E NAVARRO Ave,Mesa,AZ,85209.0,495000.0,2.0,2.5,2123.0,6660.0,2003,55.0,http://www.redfin.com/AZ/Mesa/11451-E-Navarro-Ave-85209/home/27973910,33.3656152,-111.5864922,104.0,42.0,508958.0,large
3939,3940,Single Family Residential,10127 E ISLETA Ave,Mesa,AZ,85209.0,275000.0,3.0,2.5,1626.0,2480.0,2005,128.0,http://www.redfin.com/AZ/Mesa/10127-E-Isleta-Ave-85209/home/27551425,33.3853582,-111.6123086,104.0,42.0,508958.0,large
3940,3941,Single Family Residential,1747 S 96TH St,Mesa,AZ,85209.0,475000.0,5.0,2.5,3464.0,11221.0,1998,48.0,http://www.redfin.com/AZ/Mesa/1747-S-96th-St-85209/home/26985585,33.3830629,-111.6238253,104.0,42.0,508958.0,large
3941,3942,Single Family Residential,8222 E KIVA Ave,Mesa,AZ,85209.0,269999.0,2.0,2.0,1513.0,6386.0,1987,47.0,http://www.redfin.com/AZ/Mesa/8222-E-Kiva-Ave-85209/home/27823836,33.3776537,-111.6565937,104.0,42.0,508958.0,large
3942,3943,Townhouse,2663 S SPRINGWOOD Blvd #332,Mesa,AZ,85209.0,425000.0,3.0,2.0,1702.0,2320.0,2008,55.0,http://www.redfin.com/AZ/Mesa/2663-S-Springwood-Blvd-85209/unit-332/home/27442598,33.3644868,-111.5873119,104.0,42.0,508958.0,large
3943,3944,Single Family Residential,10659 E NIDO Ave,Mesa,AZ,85209.0,425000.0,3.0,2.5,2200.0,6240.0,2018,131.0,http://www.redfin.com/AZ/Mesa/10659-E-Nido-Ave-85209/home/110206664,33.3684326,-111.6037297,104.0,42.0,508958.0,large
3944,3945,Townhouse,1255 S RIALTO -- #97,Mesa,AZ,85209.0,254900.0,3.0,2.5,1534.0,780.0,2006,150.0,http://www.redfin.com/AZ/Mesa/1255-S-Rialto-85209/unit-97/home/28249051,33.3917215,-111.6272885,104.0,42.0,508958.0,large
3945,3946,Single Family Residential,1646 S CHATSWORTH --,Mesa,AZ,85209.0,279900.0,3.0,2.5,1500.0,3686.0,2007,130.0,http://www.redfin.com/AZ/Mesa/1646-S-Chatsworth-85209/home/28303654,33.3843686,-111.6147479,104.0,42.0,508958.0,large
3946,3947,Condo/Co-op,2662 S SPRINGWOOD Blvd #436,Mesa,AZ,85209.0,400000.0,3.0,2.0,1702.0,2320.0,2015,158.0,http://www.redfin.com/AZ/Mesa/2662-S-Springwood-Blvd-85209/unit-436/home/27373248,33.365715,-111.5920369,104.0,42.0,508958.0,large
3947,3948,Single Family Residential,10343 E JACOB Ave,Mesa,AZ,85209.0,430000.0,4.0,2.5,2874.0,7380.0,2003,45.0,http://www.redfin.com/AZ/Mesa/10343-E-Jacob-Ave-85209/home/27779835,33.3795872,-111.60954879999998,104.0,42.0,508958.0,large
3948,3949,Single Family Residential,2242 S OLIVEWOOD --,Mesa,AZ,85209.0,374000.0,3.0,2.0,1756.0,7560.0,2004,55.0,http://www.redfin.com/AZ/Mesa/2242-S-Olivewood-85209/home/27745267,33.3740826,-111.600559,104.0,42.0,508958.0,large
3949,3950,Townhouse,2105 S ZINNIA -- #461,Mesa,AZ,85209.0,211500.0,1.0,2.0,1015.0,1345.0,1995,179.0,http://www.redfin.com/AZ/Mesa/2105-S-Zinnia-85209/unit-461/home/28085825,33.377077,-111.6539582,104.0,42.0,508958.0,large
3950,3951,Single Family Residential,10310 E CALYPSO Ave,Mesa,AZ,85208.0,290000.0,3.0,2.0,1502.0,6111.0,2000,50.0,http://www.redfin.com/AZ/Mesa/10310-E-Calypso-Ave-85208/home/28320886,33.4074527,-111.6085241,104.0,42.0,508958.0,large
3951,3952,Mobile/Manufactured Home,908 S 96TH St,Mesa,AZ,85208.0,200000.0,3.0,2.0,1566.0,10638.0,2000,0.0,http://www.redfin.com/AZ/Mesa/908-S-96th-St-85208/home/27897521,33.3984324,-111.6243609,104.0,42.0,508958.0,large
3952,3953,Single Family Residential,9854 E FLOWER Ave,Mesa,AZ,85208.0,310000.0,4.0,2.5,1867.0,3960.0,1999,100.0,http://www.redfin.com/AZ/Mesa/9854-E-Flower-Ave-85208/home/27130981,33.3946102,-111.6180728,104.0,42.0,508958.0,large
3953,3954,Mobile/Manufactured Home,530 S 97TH Pl,Mesa,AZ,85208.0,259900.0,3.0,2.0,1568.0,8390.0,1997,0.0,http://www.redfin.com/AZ/Mesa/530-S-97th-Pl-85208/home/28064272,33.4051024,-111.6216594,104.0,42.0,508958.0,large
3954,3955,Single Family Residential,441 S Labelle St,Mesa,AZ,85208.0,268000.0,3.0,2.0,1370.0,5130.0,2003,50.0,http://www.redfin.com/AZ/Mesa/441-S-Labelle-85208/home/28285262,33.4067729,-111.6127162,104.0,42.0,508958.0,large
3955,3956,Mobile/Manufactured Home,7750 E BROADWAY Rd #600,Mesa,AZ,85208.0,169000.0,1.0,1.5,773.0,2000.0,2009,181.0,http://www.redfin.com/AZ/Mesa/7750-E-Broadway-Rd-85208/unit-600/home/28316951,33.409393300000005,-111.6623315,104.0,42.0,508958.0,large
3956,3957,Mobile/Manufactured Home,9613 E SUNLAND Ave,Mesa,AZ,85208.0,115900.0,2.0,1.0,721.0,6774.0,1974,0.0,http://www.redfin.com/AZ/Mesa/9613-E-Sunland-Ave-85208/home/28025591,33.396723,-111.6236623,104.0,42.0,508958.0,large
3957,3958,Mobile/Manufactured Home,7750 E BROADWAY Rd #533,Mesa,AZ,85208.0,115000.0,1.0,1.0,750.0,2004.0,1991,181.0,http://www.redfin.com/AZ/Mesa/7750-E-Broadway-Rd-85208/unit-533/home/27612974,33.4098504,-111.661513,104.0,42.0,508958.0,large
3958,3959,Single Family Residential,4045 N GOLDCLIFF Cir,Mesa,AZ,85207.0,615000.0,3.0,2.5,2508.0,8799.0,2004,136.0,http://www.redfin.com/AZ/Mesa/4045-N-Goldcliff-Cir-85207/home/28395357,33.4891196,-111.6563375,104.0,42.0,508958.0,large
3959,3960,Single Family Residential,8446 E LAUREL St,Mesa,AZ,85207.0,669000.0,4.0,3.5,2690.0,9671.0,2014,165.0,http://www.redfin.com/AZ/Mesa/8446-E-Laurel-St-85207/home/56264145,33.4582684,-111.6485122,104.0,42.0,508958.0,large
3960,3961,Single Family Residential,1524 N Calle Noventa --,Mesa,AZ,85207.0,395000.0,4.0,2.0,2248.0,9262.0,2001,65.0,http://www.redfin.com/AZ/Mesa/1524-N-Calle-Noventa-85207/home/27833895,33.442938500000004,-111.6369606,104.0,42.0,508958.0,large
3961,3962,Single Family Residential,9037 E HALIFAX Cir,Mesa,AZ,85207.0,420000.0,4.0,2.0,2248.0,9812.0,2002,65.0,http://www.redfin.com/AZ/Mesa/9037-E-Halifax-Cir-85207/home/26888742,33.4408388,-111.6360057,104.0,42.0,508958.0,large
3962,3963,Single Family Residential,9601 E ELLIS Cir,Mesa,AZ,85207.0,210000.0,3.0,1.0,1250.0,9165.0,1973,0.0,http://www.redfin.com/AZ/Mesa/9601-E-Ellis-Cir-85207/home/28112360,33.430196,-111.6236623,104.0,42.0,508958.0,large
3963,3964,Single Family Residential,6928 E BUTTE St,Mesa,AZ,85207.0,311630.0,4.0,3.5,2222.0,3266.0,2020,89.0,http://www.redfin.com/AZ/Mesa/6928-Butte-St-85207/home/167650858,33.422088,-111.681459,104.0,42.0,508958.0,large
3964,3965,Single Family Residential,7329 E INDIGO St,Mesa,AZ,85207.0,345000.0,3.0,2.0,1743.0,7640.0,1993,0.0,http://www.redfin.com/AZ/Mesa/7329-E-Indigo-St-85207/home/28391793,33.4447417,-111.6728963,104.0,42.0,508958.0,large
3965,3966,Single Family Residential,9363 E HILLVIEW Cir,Mesa,AZ,85207.0,525000.0,4.0,3.0,2752.0,9999.0,2000,30.0,http://www.redfin.com/AZ/Mesa/9363-E-Hillview-Cir-85207/home/28011152,33.4414805,-111.6284832,104.0,42.0,508958.0,large
3966,3967,Single Family Residential,7503 E HANNIBAL St,Mesa,AZ,85207.0,359900.0,4.0,2.0,2222.0,6856.0,1994,0.0,http://www.redfin.com/AZ/Mesa/7503-E-Hannibal-St-85207/home/27665855,33.4438447,-111.6694728,104.0,42.0,508958.0,large
3967,3968,Single Family Residential,1140 N 89th St,Mesa,AZ,85207.0,342000.0,4.0,2.0,1599.0,5500.0,1999,58.0,http://www.redfin.com/AZ/Mesa/1140-N-89th-St-85207/home/28304444,33.4353384,-111.6389402,104.0,42.0,508958.0,large
3968,3969,Single Family Residential,10255 E CABALLERO St,Mesa,AZ,85207.0,439900.0,4.0,2.5,2374.0,7426.0,2002,51.0,http://www.redfin.com/AZ/Mesa/10255-E-Caballero-St-85207/home/28256263,33.4236206,-111.6091296,104.0,42.0,508958.0,large
3969,3970,Mobile/Manufactured Home,8615 E MAIN St Unit S-15,Mesa,AZ,85207.0,30000.0,2.0,2.0,1242.0,2800.0,1980,505.0,http://www.redfin.com/AZ/Mesa/8615-E-Main-St-85207/unit-S-15/home/172665131,33.412987300000005,-111.6444598,104.0,42.0,508958.0,large
3970,3971,Single Family Residential,508 N MERRILL Rd,Mesa,AZ,85207.0,374900.0,3.0,2.0,1820.0,46522.0,1985,0.0,http://www.redfin.com/AZ/Mesa/508-N-Merrill-Rd-85207/home/27036456,33.4243909,-111.6083377,104.0,42.0,508958.0,large
3971,3972,Single Family Residential,3208 N LADERA Cir,Mesa,AZ,85207.0,2500000.0,6.0,7.0,8245.0,49739.0,2008,110.0,http://www.redfin.com/AZ/Mesa/3208-N-Ladera-Cir-85207/home/27299107,33.4737461,-111.6592254,104.0,42.0,508958.0,large
3972,3973,Single Family Residential,8554 E JUNE St,Mesa,AZ,85207.0,849900.0,5.0,5.5,4344.0,13301.0,2008,165.0,http://www.redfin.com/AZ/Mesa/8554-E-June-St-85207/home/28371672,33.4501593,-111.6459736,104.0,42.0,508958.0,large
3973,3974,Townhouse,7006 E JENSEN St #132,Mesa,AZ,85207.0,210000.0,2.0,1.0,955.0,3503.0,1987,60.0,http://www.redfin.com/AZ/Mesa/7006-E-Jensen-St-85207/unit-132/home/27708638,33.450121,-111.6795163,104.0,42.0,508958.0,large
3974,3975,Single Family Residential,2723 N STERLING --,Mesa,AZ,85207.0,429900.0,3.0,2.0,2276.0,8562.0,2002,121.0,http://www.redfin.com/AZ/Mesa/2723-N-Sterling-85207/home/28406363,33.4649432,-111.66917,104.0,42.0,508958.0,large
3975,3976,Single Family Residential,2950 N BRIGHTON --,Mesa,AZ,85207.0,334900.0,3.0,2.5,1919.0,2835.0,2016,150.0,http://www.redfin.com/AZ/Mesa/2950-N-Brighton-85207/home/108273171,33.469478,-111.677534,104.0,42.0,508958.0,large
3976,3977,Single Family Residential,7130 E SADDLEBACK St #24,Mesa,AZ,85207.0,1295000.0,6.0,7.5,5982.0,14941.0,2000,110.0,http://www.redfin.com/AZ/Mesa/7130-E-Saddleback-St-85207/unit-24/home/27412658,33.4874825,-111.6736628,104.0,42.0,508958.0,large
3977,3978,Single Family Residential,6864 E PORTIA St,Mesa,AZ,85207.0,399990.0,4.0,2.5,2229.0,5746.0,2005,121.0,http://www.redfin.com/AZ/Mesa/6864-E-Portia-St-85207/home/28178741,33.4712064,-111.6782529,104.0,42.0,508958.0,large
3978,3979,Single Family Residential,2061 N 88TH St,Mesa,AZ,85207.0,457500.0,3.0,2.0,1855.0,5606.0,2015,315.0,http://www.redfin.com/AZ/Mesa/2061-N-88th-St-85207/home/95459815,33.4529755,-111.641424,104.0,42.0,508958.0,large
3979,3980,Single Family Residential,4729 E EMELITA Ave,Mesa,AZ,85206.0,289900.0,2.0,2.0,1471.0,6243.0,1981,43.0,http://www.redfin.com/AZ/Mesa/4729-E-Emelita-Ave-85206/home/27225670,33.39836930000001,-111.72911709999998,104.0,42.0,508958.0,large
3980,3981,Single Family Residential,577 Leisure World Blvd,Mesa,AZ,85206.0,425000.0,3.0,2.0,1882.0,14622.0,1978,433.0,http://www.redfin.com/AZ/Mesa/577-Leisure-World-85206/home/27196663,33.405241600000004,-111.6908758,104.0,42.0,508958.0,large
3981,3982,Condo/Co-op,276 Leisure World --,Mesa,AZ,85206.0,214900.0,2.0,2.0,1698.0,1690.0,1974,530.0,http://www.redfin.com/AZ/Mesa/276-Leisure-World-85206/home/27241795,33.397206,-111.690954,104.0,42.0,508958.0,large
3982,3983,Single Family Residential,2039 LEISURE WORLD --,Mesa,AZ,85206.0,525000.0,2.0,2.5,2674.0,7071.0,1985,290.0,http://www.redfin.com/AZ/Mesa/2039-Leisure-World-85206/home/27420314,33.4037716,-111.706899,104.0,42.0,508958.0,large
3983,3984,Single Family Residential,2379 LEISURE WORLD --,Mesa,AZ,85206.0,249000.0,2.0,2.0,1300.0,8032.0,1986,290.0,http://www.redfin.com/AZ/Mesa/2379-Leisure-World-85206/home/27761676,33.3942864,-111.6992135,104.0,42.0,508958.0,large
3984,3985,Single Family Residential,1535 LEISURE WORLD --,Mesa,AZ,85206.0,329900.0,2.0,1.75,1760.0,9614.0,1983,290.0,http://www.redfin.com/AZ/Mesa/1535-Leisure-World-85206/home/28241498,33.40267,-111.7047098,104.0,42.0,508958.0,large
3985,3986,Townhouse,25 S QUINN Cir #57,Mesa,AZ,85206.0,240000.0,2.0,2.0,1269.0,4415.0,2009,180.0,http://www.redfin.com/AZ/Mesa/25-S-Quinn-Cir-85206/unit-57/home/39961236,33.415071000000005,-111.73102790000002,104.0,42.0,508958.0,large
3986,3987,Single Family Residential,958 LEISURE WORLD --,Mesa,AZ,85206.0,255000.0,2.0,2.0,1021.0,7477.0,1978,290.0,http://www.redfin.com/AZ/Mesa/958-Leisure-World-85206/home/27143400,33.4067429,-111.6888264,104.0,42.0,508958.0,large
3987,3988,Townhouse,4202 E BROADWAY Rd #32,Mesa,AZ,85206.0,290000.0,2.0,2.0,1612.0,2996.0,2002,300.0,http://www.redfin.com/AZ/Mesa/4202-E-Broadway-Rd-85206/unit-32/home/27919885,33.4108627,-111.7387682,104.0,42.0,508958.0,large
3988,3989,Single Family Residential,4454 E DES MOINES St,Mesa,AZ,85205.0,509950.0,4.0,3.5,4015.0,9000.0,1998,55.0,http://www.redfin.com/AZ/Mesa/4454-E-Des-Moines-St-85205/home/27691729,33.4280735,-111.7346833,104.0,42.0,508958.0,large
3989,3990,Townhouse,1001 N Pasadena -- #120,Mesa,AZ,85205.0,240000.0,2.0,2.0,1180.0,84.0,1996,203.0,http://www.redfin.com/AZ/Mesa/1001-N-Pasadena-85201/unit-120/home/27883262,33.43374,-111.82583,104.0,42.0,508958.0,large
3990,3991,Townhouse,1235 N SUNNYVALE St #24,Mesa,AZ,85205.0,350000.0,2.0,2.0,1466.0,3955.0,1989,143.0,http://www.redfin.com/AZ/Mesa/1235-N-Sunnyvale-85205/unit-24/home/27907298,33.4391251,-111.7122748,104.0,42.0,508958.0,large
3991,3992,Single Family Residential,4922 E COLBY St,Mesa,AZ,85205.0,285000.0,4.0,2.0,1460.0,6005.0,1995,33.0,http://www.redfin.com/AZ/Mesa/4922-Colby-St-85205/home/28402941,33.4258023,-111.7251113,104.0,42.0,508958.0,large
3992,3993,Mobile/Manufactured Home,4065 E UNIVERSITY Dr #504,Mesa,AZ,85205.0,34900.0,2.0,1.75,784.0,0.0,1983,744.0,http://www.redfin.com/AZ/Mesa/4065-E-University-Dr-85205/unit-504/home/160512162,33.4211317,-111.7430893,104.0,42.0,508958.0,large
3993,3994,Single Family Residential,1508 N ALTA MESA Dr #121,Mesa,AZ,85205.0,700000.0,3.0,2.5,2753.0,4326.0,2009,225.0,http://www.redfin.com/AZ/Mesa/1508-N-Alta-Mesa-Dr-85205/unit-121/home/27090254,33.4431677,-111.7072717,104.0,42.0,508958.0,large
3994,3995,Single Family Residential,4222 E MCLELLAN Cir #11,Mesa,AZ,85205.0,859000.0,4.0,3.5,5190.0,34636.0,1986,125.0,http://www.redfin.com/AZ/Mesa/4222-E-McLellan-Rd-85205/unit-11/home/27665905,33.4449409,-111.7401563,104.0,42.0,508958.0,large
3995,3996,Single Family Residential,6222 E ADOBE Rd,Mesa,AZ,85205.0,229000.0,2.0,1.75,1319.0,7456.0,1972,14.0,http://www.redfin.com/AZ/Mesa/6222-E-Adobe-St-85205/home/27995838,33.4303695,-111.6967448,104.0,42.0,508958.0,large
3996,3997,Single Family Residential,4041 E FAIRBROOK St,Mesa,AZ,85205.0,650000.0,5.0,4.0,4444.0,20140.0,1998,186.0,http://www.redfin.com/AZ/Mesa/4041-E-Fairbrook-St-85205/home/28070365,33.4367109,-111.74353329999998,104.0,42.0,508958.0,large
3997,3998,Single Family Residential,6506 E DUNCAN St,Mesa,AZ,85205.0,235000.0,2.0,2.0,1051.0,7579.0,1973,14.0,http://www.redfin.com/AZ/Mesa/6506-E-Duncan-St-85205/home/26935541,33.429633,-111.6907361,104.0,42.0,508958.0,large
3998,3999,Single Family Residential,4242 E HALE St,Mesa,AZ,85205.0,500000.0,3.0,2.0,2413.0,18694.0,1991,0.0,http://www.redfin.com/AZ/Mesa/4242-E-Hale-St-85205/home/26934357,33.4438356,-111.739248,104.0,42.0,508958.0,large
3999,4000,Mobile/Manufactured Home,4065 E UNIVERSITY Dr #102,Mesa,AZ,85205.0,28900.0,2.0,1.5,2.0,338601.0,1983,744.0,http://www.redfin.com/AZ/Mesa/4065-E-University-Dr-85205/unit-102/home/172665570,33.4200912,-111.7443251,104.0,42.0,508958.0,large
4000,4001,Single Family Residential,6208 E INGLEWOOD St,Mesa,AZ,85205.0,340000.0,3.0,1.75,1921.0,9818.0,1986,0.0,http://www.redfin.com/AZ/Mesa/6208-E-Inglewood-St-85205/home/27580747,33.447994800000004,-111.6973037,104.0,42.0,508958.0,large
4001,4002,Single Family Residential,3716 E ELLIS St,Mesa,AZ,85205.0,539000.0,3.0,2.5,2690.0,12600.0,2011,175.0,http://www.redfin.com/AZ/Mesa/3716-E-Ellis-St-85205/home/39963750,33.430837800000006,-111.7514517,104.0,42.0,508958.0,large
4002,4003,Single Family Residential,5462 E ALBANY St,Mesa,AZ,85205.0,203000.0,2.0,1.75,1135.0,8327.0,1959,14.0,http://www.redfin.com/AZ/Mesa/5462-E-Albany-St-85205/home/27669067,33.4187602,-111.7127679,104.0,42.0,508958.0,large
4003,4004,Single Family Residential,6527 E BOSTON St,Mesa,AZ,85205.0,250000.0,2.0,1.75,1488.0,6021.0,1977,15.0,http://www.redfin.com/AZ/Mesa/6527-E-Boston-St-85205/home/26935724,33.419305800000004,-111.6900607,104.0,42.0,508958.0,large
4004,4005,Single Family Residential,827 E DOLPHIN Ave,Mesa,AZ,85204.0,230000.0,3.0,1.0,988.0,7083.0,1969,0.0,http://www.redfin.com/AZ/Mesa/827-E-Dolphin-Ave-85204/home/27847796,33.402609600000005,-111.8132847,104.0,42.0,508958.0,large
4005,4006,Single Family Residential,3210 E EMERALD Cir,Mesa,AZ,85204.0,350000.0,4.0,3.0,1885.0,12156.0,1977,0.0,http://www.redfin.com/AZ/Mesa/3210-E-Emerald-Cir-85204/home/27895224,33.397409,-111.76217,104.0,42.0,508958.0,large
4006,4007,Single Family Residential,845 E HAMPTON Ave,Mesa,AZ,85204.0,285000.0,4.0,2.0,1581.0,8233.0,1978,0.0,http://www.redfin.com/AZ/Mesa/845-E-Hampton-Ave-85204/home/27236424,33.3898492,-111.8128189,104.0,42.0,508958.0,large
4007,4008,Single Family Residential,1327 E 5TH Ave,Mesa,AZ,85204.0,241500.0,3.0,2.0,1113.0,6660.0,1953,0.0,http://www.redfin.com/AZ/Mesa/1327-E-5th-Ave-85204/home/27511420,33.4063271,-111.8023967,104.0,42.0,508958.0,large
4008,4009,Single Family Residential,3562 E PUEBLO Ave,Mesa,AZ,85204.0,295000.0,3.0,2.0,1812.0,7299.0,1983,0.0,http://www.redfin.com/AZ/Mesa/3562-E-Pueblo-Ave-85204/home/27603124,33.401178200000004,-111.7540834,104.0,42.0,508958.0,large
4009,4010,Townhouse,2825 E ISABELLA Ave,Mesa,AZ,85204.0,215000.0,2.0,2.0,910.0,4595.0,1984,66.0,http://www.redfin.com/AZ/Mesa/2825-E-Isabella-Ave-85204/home/27807605,33.384906,-111.770263,104.0,42.0,508958.0,large
4010,4011,Mobile/Manufactured Home,3104 E BROADWAY Rd #150,Mesa,AZ,85204.0,89900.0,2.0,2.0,1169.0,4260.0,2004,715.0,http://www.redfin.com/AZ/Mesa/3104-E-Broadway-Rd-85204/unit-150/home/172680355,33.4100762,-111.764624,104.0,42.0,508958.0,large
4011,4012,Mobile/Manufactured Home,3104 E BROADWAY Rd #276,Mesa,AZ,85204.0,39900.0,2.0,2.0,1248.0,4260.0,1978,741.0,http://www.redfin.com/AZ/Mesa/3104-E-Broadway-Rd-85204/unit-276/home/172654931,33.4100762,-111.764624,104.0,42.0,508958.0,large
4012,4013,Single Family Residential,556 E 7TH Dr,Mesa,AZ,85204.0,335000.0,5.0,2.0,1675.0,6490.0,1964,0.0,http://www.redfin.com/AZ/Mesa/556-E-7th-Dr-85204/home/27583607,33.4014893,-111.8189207,104.0,42.0,508958.0,large
4013,4014,Single Family Residential,258 S LAZONA Dr,Mesa,AZ,85204.0,314000.0,4.0,3.0,2074.0,13415.0,1953,0.0,http://www.redfin.com/AZ/Mesa/258-S-Lazona-Dr-85204/home/27391390,33.4101608,-111.8023854,104.0,42.0,508958.0,large
4014,4015,Single Family Residential,1047 E 9th Dr,Mesa,AZ,85204.0,269900.0,4.0,3.0,1990.0,7057.0,1961,0.0,http://www.redfin.com/AZ/Mesa/1047-E-9th-Dr-85204/home/27701510,33.3978728,-111.8081846,104.0,42.0,508958.0,large
4015,4016,Single Family Residential,948 N WEDGEWOOD Dr,Mesa,AZ,85203.0,295000.0,3.0,1.5,2017.0,5767.0,1968,0.0,http://www.redfin.com/AZ/Mesa/948-N-Wedgewood-Dr-85203/home/27393860,33.4328649,-111.8201783,104.0,42.0,508958.0,large
4016,4017,Single Family Residential,1650 E GREENWAY St,Mesa,AZ,85203.0,374900.0,3.0,2.0,2197.0,11256.0,1970,0.0,http://www.redfin.com/AZ/Mesa/1650-E-Greenway-St-85203/home/27182849,33.4378768,-111.7948629,104.0,42.0,508958.0,large
4017,4018,Single Family Residential,1320 E DARTMOUTH St,Mesa,AZ,85203.0,325000.0,4.0,2.0,2275.0,8621.0,1964,0.0,http://www.redfin.com/AZ/Mesa/1320-E-Dartmouth-St-85203/home/27782122,33.4284832,-111.8025251,104.0,42.0,508958.0,large
4018,4019,Single Family Residential,243 N Fraser Dr W,Mesa,AZ,85203.0,419900.0,4.0,2.5,3174.0,12907.0,1950,0.0,http://www.redfin.com/AZ/Mesa/243-N-Fraser-Dr-W-85203/home/28298109,33.4201105,-111.81267920000002,104.0,42.0,508958.0,large
4019,4020,Single Family Residential,612 N DELMAR --,Mesa,AZ,85203.0,337500.0,4.0,2.0,1792.0,9474.0,1961,0.0,http://www.redfin.com/AZ/Mesa/612-N-Delmar-85203/home/27611014,33.4269267,-111.8036197,104.0,42.0,508958.0,large
4020,4021,Single Family Residential,626 N PARSELL --,Mesa,AZ,85203.0,319000.0,3.0,2.0,1830.0,8346.0,1961,0.0,http://www.redfin.com/AZ/Mesa/626-N-Parsell-85203/home/28392086,33.4266794,-111.8064377,104.0,42.0,508958.0,large
4021,4022,Single Family Residential,426 N OLIVE --,Mesa,AZ,85203.0,369900.0,4.0,2.5,2181.0,10171.0,1950,0.0,http://www.redfin.com/AZ/Mesa/426-N-Olive-85203/home/28011645,33.4231437,-111.8181754,104.0,42.0,508958.0,large
4022,4023,Single Family Residential,619 N HORNE Rd,Mesa,AZ,85203.0,399000.0,6.0,3.0,2892.0,10389.0,1953,0.0,http://www.redfin.com/AZ/Mesa/619-N-Horne-85203/home/27393527,33.4264935,-111.81368059999998,104.0,42.0,508958.0,large
4023,4024,Townhouse,944 S VALENCIA -- #15,Mesa,AZ,85202.0,199500.0,3.0,1.5,1320.0,1603.0,1974,218.0,http://www.redfin.com/AZ/Mesa/944-S-Valencia-85202/unit-15/home/27890516,33.3968926,-111.8817851,104.0,42.0,508958.0,large
4024,4025,Single Family Residential,2509 W MONTEREY Ave,Mesa,AZ,85202.0,668000.0,4.0,2.5,3371.0,22960.0,1979,46.0,http://www.redfin.com/AZ/Mesa/2509-W-Monterey-Ave-85202/home/27262350,33.3685942,-111.88766979999998,104.0,42.0,508958.0,large
