,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
152,Condo/Co-op,1710 S Harbor Way #201,Portland,OR,97201,329000,1.0,1.0,811.0,,1986.0,523.0,http://www.redfin.com/OR/Portland/1710-S-Harbor-Way-97201/unit-201/home/26575634,45.5101494,-122.67411409999998
153,Single Family Residential,4938 N Princeton St,Portland,OR,97203,819995,4.0,3.5,3000.0,5662.0,2012.0,,http://www.redfin.com/OR/Portland/4938-N-Princeton-St-97203/home/40221734,45.5772408,-122.7227064
154,Condo/Co-op,1030 NW 12th Ave #312,Portland,OR,97209,369000,1.0,1.0,748.0,,2001.0,370.0,http://www.redfin.com/OR/Portland/1030-NW-12th-Ave-97209/unit-312/home/26607445,45.5302626,-122.68301340000001
155,Single Family Residential,14132 SE Fircrest Ct,Portland,OR,97236,549000,4.0,3.0,3201.0,10454.0,2002.0,15.0,http://www.redfin.com/OR/Portland/14132-SE-Fircrest-Ct-97236/home/25736982,45.4651828,-122.51778490000001
156,Single Family Residential,5405 SE 41st Ave,Portland,OR,97202,749500,5.0,4.0,3478.0,5662.0,1949.0,,http://www.redfin.com/OR/Portland/5405-SE-41st-Ave-97202/unit-A/home/26430548,45.4837276,-122.62081059999998
157,Single Family Residential,3900 NE 35th Pl,Portland,OR,97212,1100000,3.0,2.5,3000.0,5227.0,1928.0,,http://www.redfin.com/OR/Portland/3900-NE-35th-Pl-97212/home/26505301,45.550962,-122.62734099999999
158,Single Family Residential,8534 NE Holladay St,Portland,OR,97220,379900,3.0,2.0,1319.0,2613.0,2004.0,,http://www.redfin.com/OR/Portland/8534-NE-Holladay-St-97220/home/26552223,45.529979100000006,-122.5747471
159,Single Family Residential,1221 SE 80th Ave,Portland,OR,97215,425000,3.0,2.0,1704.0,4791.0,1951.0,,http://www.redfin.com/OR/Portland/1221-SE-80th-Ave-97215/home/26586038,45.5139881,-122.5816713
160,Single Family Residential,8331 SE Raymond Ct,Portland,OR,97266,369000,2.0,1.0,1149.0,,1951.0,,http://www.redfin.com/OR/Portland/8331-SE-Raymond-Ct-97266/home/26318167,45.4859876,-122.5771216
161,Single Family Residential,3653 SE Gladstone St,Portland,OR,97202,689900,6.0,3.0,3062.0,4791.0,1912.0,,http://www.redfin.com/OR/Portland/3653-SE-Gladstone-St-97202/home/26507788,45.4935522,-122.62538899999998
162,Condo/Co-op,730 SE Fairwinds Loop,Vancouver,WA,98661,365000,3.0,2.0,1324.0,,2001.0,237.0,http://www.redfin.com/WA/Vancouver/730-SE-Fairwinds-Loop-98661/unit-730/home/169139770,45.615925,-122.6529175
163,Vacant Land,4775 SW Beaverton Hillsdale Hwy,Portland,OR,97221,199000,,,,19602.0,,,http://www.redfin.com/OR/Portland/4775-SW-Beaverton-Hillsdale-Hwy-97221/home/172654278,45.4865995,-122.72598329999998
164,Single Family Residential,5956 NE Tillamook St,Portland,OR,97213,650000,4.0,2.5,2161.0,2613.0,2016.0,,http://www.redfin.com/OR/Portland/5956-NE-Tillamook-St-97213/home/65636313,45.5375102,-122.6019865
165,Single Family Residential,7430 SE 50th Ave,Portland,OR,97206,410888,3.0,2.0,1176.0,6098.0,1993.0,,http://www.redfin.com/OR/Portland/7430-SE-50th-Ave-97206/home/25752622,45.4692455,-122.611686
166,Condo/Co-op,12332 SE Holgate Blvd,Portland,OR,97236,288950,4.0,2.5,1667.0,,2008.0,230.0,http://www.redfin.com/OR/Portland/12332-SE-Holgate-Blvd-97236/home/25754387,45.4894485,-122.53608510000001
167,Condo/Co-op,908 SW Gaines St #24,Portland,OR,97239,244000,2.0,1.0,817.0,,1960.0,433.0,http://www.redfin.com/OR/Portland/908-S-Gaines-St-97239/unit-24/home/26657182,45.4965444,-122.68953219999999
168,Vacant Land,SW View Point Ter,Portland,OR,97239,350000,,,,4791.0,,,http://www.redfin.com/OR/PORTLAND/SW-VIEW-POINT-TER-97239/home/26535754,45.485486,-122.67744099999999
169,Single Family Residential,4619 NW Barnes Rd,Portland,OR,97210,1225000,3.0,3.0,2502.0,28749.0,1958.0,,http://www.redfin.com/OR/Portland/4619-NW-Barnes-Rd-97210/home/26614755,45.5217655,-122.72448030000001
170,Single Family Residential,2615 SE 43rd Ave,Portland,OR,97206,600000,3.0,1.5,2790.0,3920.0,1915.0,,http://www.redfin.com/OR/Portland/2615-SE-43rd-Ave-97206/home/26448856,45.5037102,-122.6182822
171,Unknown,199th And E Burnside St,Gresham,OR,97233,100000,,,,8712.0,,,http://www.redfin.com/OR/Gresham/Unknown-97030/home/143161873,45.515995000000004,-122.45878
172,Single Family Residential,5521 SE Hillwood Cir,Milwaukie,OR,97267,434900,3.0,2.5,2428.0,10018.0,1976.0,,http://www.redfin.com/OR/Milwaukie/5521-SE-Hillwood-Cir-97267/home/25983503,45.409130299999994,-122.6063075
173,Townhouse,7357 N Villard Ave,Portland,OR,97217,379000,2.0,2.5,1095.0,,2020.0,169.0,http://www.redfin.com/OR/Portland/7357-N-Villard-Ave-97217/home/172651520,45.576475099999996,-122.6978271
174,Other,6901 SE Oaks Park Way Unit E,Portland,OR,97202,550000,2.0,1.0,1232.0,,1974.0,526.0,http://www.redfin.com/OR/Portland/6901-SE-Oaks-Park-Way-97202/unit-E/home/53588837,45.4743689,-122.6623075
175,Single Family Residential,6462 SW Loop Dr,Portland,OR,97221,600000,3.0,2.5,2884.0,7405.0,1954.0,,http://www.redfin.com/OR/Portland/6462-SW-Loop-Dr-97221/home/26427596,45.4780472,-122.72228999999999
176,Single Family Residential,3335 SE 164th Ave,Portland,OR,97236,385000,3.0,1.5,2608.0,,1925.0,,http://www.redfin.com/OR/Portland/3335-SE-164th-Ave-97236/home/26435882,45.4983342,-122.4953436
177,Townhouse,3928 SE 34th Ave,Portland,OR,97202,625000,3.0,2.5,2503.0,2613.0,2016.0,,http://www.redfin.com/OR/Portland/3928-SE-34th-Ave-97202/home/49690100,45.494314700000004,-122.62949509999999
178,Townhouse,176 N Going St,Portland,OR,97217,689950,3.0,3.5,1912.0,1306.0,2020.0,,http://www.redfin.com/OR/Portland/176-N-Going-St-97217/home/170025306,45.5562348,-122.6678138
179,Single Family Residential,6958 SE 117th Pl,Portland,OR,97266,630000,4.0,3.5,3935.0,14374.0,2016.0,,http://www.redfin.com/OR/Portland/6958-SE-117th-Pl-97266/home/49680807,45.4720653,-122.5414706
180,Single Family Residential,15040 SE Bush St,Portland,OR,97236,389500,5.0,2.5,2230.0,10018.0,1968.0,,http://www.redfin.com/OR/Portland/15040-SE-Bush-St-97236/home/26335258,45.495069,-122.5077848
181,Single Family Residential,4535 NE 109th Ave,Portland,OR,97220,475000,4.0,2.0,2442.0,9147.0,1920.0,,http://www.redfin.com/OR/Portland/4535-NE-109th-Ave-97220/home/26414593,45.55607070000001,-122.55109099999999
182,Single Family Residential,3947 NE Rodney Ave,Portland,OR,97212,899000,5.0,3.0,3208.0,10018.0,1912.0,,http://www.redfin.com/OR/Portland/3947-NE-Rodney-Ave-97212/home/26544404,45.5514753,-122.66495069999999
183,Mobile/Manufactured Home,17111 SW Eldorado Dr,Tigard,OR,97224,85000,2.0,2.0,1440.0,,1975.0,,http://www.redfin.com/OR/Tigard/17111-SW-Eldorado-Dr-97224/home/26597184,45.395486,-122.80687209999999
184,Multi-Family (2-4 Unit),19022 NE Glisan St,Portland,OR,97230,450000,5.0,3.0,1800.0,,1961.0,,http://www.redfin.com/OR/Portland/19022-NE-Glisan-St-97230/home/26308923,45.525818799999996,-122.4671533
185,Condo/Co-op,1255 NW 9th Ave #902,Portland,OR,97209,365000,0.0,1.0,634.0,,2004.0,269.0,http://www.redfin.com/OR/Portland/1255-NW-9th-Ave-97209/unit-902/home/26579647,45.5317213,-122.68065130000001
186,Condo/Co-op,821 NW 11th Ave #609,Portland,OR,97209,799500,2.0,2.0,1330.0,,1998.0,603.0,http://www.redfin.com/OR/Portland/821-NW-11th-Ave-97209/unit-609/home/26554127,45.529229,-122.68260169999999
187,Multi-Family (2-4 Unit),2208 SE 170th Ave,Portland,OR,97233,425000,4.0,2.0,,,1951.0,,http://www.redfin.com/OR/Portland/2208-SE-170th-Ave-97233/unit-A/home/26482350,45.506583899999995,-122.4873438
188,Single Family Residential,2334 SE 42nd Ave,Portland,OR,97215,489900,3.0,2.0,988.0,4356.0,1977.0,,http://www.redfin.com/OR/Portland/2334-SE-42nd-Ave-97215/home/26405123,45.50607,-122.618769
189,Single Family Residential,1811 SE 42nd Ave,Portland,OR,97215,499999,3.0,1.0,2202.0,3920.0,1914.0,,http://www.redfin.com/OR/Portland/1811-SE-42nd-Ave-97215/home/26307858,45.5100187,-122.61948770000001
190,Townhouse,1556 NE 74th Ave,Portland,OR,97213,550000,3.0,2.5,1837.0,2613.0,2016.0,,http://www.redfin.com/OR/Portland/1556-NE-74th-Ave-97213/home/105518017,45.5343984,-122.58688559999999
191,Condo/Co-op,13593 SE Steele St,Portland,OR,97236,299900,3.0,2.5,1719.0,,2018.0,188.0,http://www.redfin.com/OR/Portland/13593-SE-Steele-St-97236/home/25864584,45.4850192,-122.524103
192,Single Family Residential,1353 SE 31st Ave,Portland,OR,97214,649000,4.0,2.0,2879.0,4791.0,1910.0,,http://www.redfin.com/OR/Portland/1353-SE-31st-Ave-97214/home/26394822,45.5128105,-122.63402659999998
193,Vacant Land,14307 SE Haze Ct #5,Milwaukie,OR,97267,189500,,,,8712.0,,,http://www.redfin.com/OR/Milwaukie/14307-SE-Haze-Ct-97267/unit-5/home/172648332,45.419798,-122.622277
194,Condo/Co-op,2336 SW Osage St #503,Portland,OR,97205,859000,3.0,2.0,1672.0,,1929.0,1374.0,http://www.redfin.com/OR/Portland/2336-SW-Osage-St-97205/unit-503/home/26460381,45.5229201,-122.6998409
195,Single Family Residential,7415 SW 77th Ave,Portland,OR,97223,969000,4.0,3.0,3030.0,7405.0,2020.0,,http://www.redfin.com/OR/Portland/7415-SW-77th-Ave-97223/home/170145324,45.466291999999996,-122.75681999999999
196,Condo/Co-op,1133 NW 11th Ave NW #203,Portland,OR,97209,647000,2.0,2.0,1391.0,,2004.0,710.0,http://www.redfin.com/OR/Portland/1133-NW-11th-Ave-97209/unit-203/home/26444352,45.53098,-122.6828665
197,Single Family Residential,8103 SW 54th Ave,Portland,OR,97219,700000,3.0,1.0,968.0,42253.0,1970.0,,http://www.redfin.com/OR/Portland/8103-SW-54th-Ave-97219/home/26342675,45.4663159,-122.7325987
198,Single Family Residential,2743 NE 137th Ave,Portland,OR,97230,379900,3.0,1.5,1460.0,9147.0,1959.0,,http://www.redfin.com/OR/Portland/2743-NE-137th-Ave-97230/home/26401719,45.5430175,-122.520913
199,Single Family Residential,6723 SE Tolman St,Portland,OR,97206,499000,4.0,2.5,1978.0,4791.0,2009.0,,http://www.redfin.com/OR/Portland/6723-SE-Tolman-St-97206/home/26650872,45.4775501,-122.5937987
200,Single Family Residential,16733 SE Fircrest Ct,Milwaukie,OR,97267,449000,5.0,3.0,2635.0,8276.0,1964.0,,http://www.redfin.com/OR/Milwaukie/16733-SE-Fircrest-Ct-97267/home/25910806,45.4020191,-122.6062504
201,Single Family Residential,9320 NW Skyview Ct,Portland,OR,97231,925000,4.0,3.5,4593.0,45302.0,2005.0,29.0,http://www.redfin.com/OR/Portland/9320-NW-Skyview-Ct-97231/home/26438478,45.592595700000004,-122.8308295
202,Single Family Residential,700 SW 48th Dr,Portland,OR,97221,1199000,3.0,3.5,3598.0,38332.0,1994.0,,http://www.redfin.com/OR/Portland/700-SW-48th-Dr-97221/home/26477321,45.5180882,-122.7257529
203,Condo/Co-op,841 S Gaines St #317,Portland,OR,97239,620000,1.0,1.5,1318.0,,2007.0,715.0,http://www.redfin.com/OR/Portland/841-S-Gaines-St-97239/unit-317/home/25742974,45.497035499999996,-122.6687413
204,Single Family Residential,5022 NE 23rd Ave,Portland,OR,97211,500000,3.0,2.0,1968.0,4791.0,1909.0,,http://www.redfin.com/OR/Portland/5022-NE-23rd-Ave-97211/home/26548178,45.5594604,-122.6416939
205,Townhouse,6417 N Montana Ave,Portland,OR,97217,389900,2.0,2.5,1143.0,5662.0,2020.0,209.0,http://www.redfin.com/OR/Portland/6417-N-Montana-Ave-97217/home/172647397,45.569404999999996,-122.6803676
206,Condo/Co-op,1030 NW Johnson St #322,Portland,OR,97209,765000,2.0,2.0,1353.0,,2000.0,645.0,http://www.redfin.com/OR/Portland/1030-NW-Johnson-St-97209/unit-322/home/26573331,45.5283911,-122.68196019999999
207,Single Family Residential,4025 SE Faith Ave Unit HS 13,Milwaukie,OR,97267,600900,4.0,2.5,2507.0,,2020.0,39.0,http://www.redfin.com/OR/Portland/4025-SE-Faith-Ave-97267/unit-HS-13/home/172647239,45.3913705,-122.62025849999999
208,Condo/Co-op,812 SE 27th Ave,Portland,OR,97214,329900,2.0,1.0,876.0,,1973.0,282.0,http://www.redfin.com/OR/Portland/812-SE-27th-Ave-97214/unit-2/home/25819401,45.516864399999996,-122.6378531
209,Single Family Residential,7736 N Olympia St,Portland,OR,97203,424900,3.0,2.5,1433.0,4356.0,2000.0,,http://www.redfin.com/OR/Portland/7736-N-Olympia-St-97203/home/26339396,45.5964236,-122.74236699999999
210,Single Family Residential,3612 NE 44th Ave,Portland,OR,97213,399900,1.0,1.0,500.0,4791.0,1926.0,,http://www.redfin.com/OR/Portland/3612-NE-44th-Ave-97213/home/26505732,45.549388,-122.6179597
211,Single Family Residential,11009 SE Mount Scott Blvd,Portland,OR,97266,739900,4.0,3.5,3059.0,23522.0,1968.0,,http://www.redfin.com/OR/Portland/11009-SE-Mt-Scott-Blvd-97266/home/26345217,45.4654606,-122.54957409999999
212,Condo/Co-op,1930 NW Irving St #205,Portland,OR,97210,539000,1.0,1.0,1436.0,,2003.0,728.0,http://www.redfin.com/OR/Portland/1930-NW-Irving-St-97209/unit-205/home/169132067,45.5275402,-122.6911898
213,Single Family Residential,2890 NW Ariel Ter,Portland,OR,97210,2100000,5.0,5.0,5574.0,8712.0,1928.0,,http://www.redfin.com/OR/Portland/2890-NW-Ariel-Ter-97210/home/26600594,45.5289419,-122.7114803
214,Single Family Residential,6314 NE Tillamook St,Portland,OR,97213,749000,4.0,3.0,2100.0,4356.0,1978.0,,http://www.redfin.com/OR/Portland/6314-NE-Tillamook-St-97213/home/26585195,45.5370907,-122.59816540000001
215,Single Family Residential,9525 NW Harvest Hill Dr,Portland,OR,97229,559500,4.0,3.0,2009.0,3049.0,2012.0,57.0,http://www.redfin.com/OR/Portland/9525-NW-Harvest-Hill-Dr-97229/home/26737740,45.5271223,-122.7747072
216,Single Family Residential,9090 NW Marshall St,Portland,OR,97229,749999,2.0,2.0,1760.0,,1975.0,,http://www.redfin.com/OR/Portland/9090-NW-Marshall-St-97229/home/26609047,45.530924600000006,-122.7697946
217,Single Family Residential,3416 SE Kathryn Ct,Milwaukie,OR,97222,308900,3.0,3.0,2356.0,6969.0,1958.0,,http://www.redfin.com/OR/Milwaukie/3416-SE-Kathryn-Ct-97222/home/26037107,45.4605743,-122.6274378
218,Single Family Residential,6639 SE 85th Ave,Portland,OR,97266,275000,2.0,1.0,770.0,6098.0,1911.0,,http://www.redfin.com/OR/Portland/6639-SE-85th-Ave-97266/home/25795366,45.4741419,-122.57621509999998
219,Condo/Co-op,841 S Gaines St #235,Portland,OR,97239,424900,1.0,1.0,935.0,,2007.0,564.0,http://www.redfin.com/OR/Portland/841-S-Gaines-St-97239/unit-235/home/25744161,45.4970303,-122.66845459999999
220,Single Family Residential,11000 NW Copeland St,Portland,OR,97229,899950,4.0,4.5,3452.0,19602.0,2012.0,,http://www.redfin.com/OR/Portland/11000-NW-Copeland-St-97229/home/25769447,45.5238914,-122.7902362
221,Single Family Residential,2802 NW Ariel Ter,Portland,OR,97210,775000,3.0,3.0,2201.0,5662.0,1981.0,,http://www.redfin.com/OR/Portland/2802-NW-Ariel-Ter-97210/home/25824671,45.526832500000005,-122.7074216
222,Single Family Residential,1536 SE 44th Ave,Portland,OR,97215,729000,3.0,2.0,2494.0,4791.0,1890.0,,http://www.redfin.com/OR/Portland/1536-SE-44th-Ave-97215/home/26515495,45.5114686,-122.6168813
223,Single Family Residential,6814 SE Fern Ave,Portland,OR,97206,384900,2.0,2.0,882.0,4791.0,1948.0,,http://www.redfin.com/OR/Portland/6814-SE-Fern-Ave-97206/home/25938011,45.4591907,-122.59309309999999
224,Vacant Land,8353 SE Down Ct,Milwaukie,OR,97267,200000,,,,12196.0,,,http://www.redfin.com/OR/Milwaukie/8353-SE-Down-Way-97267/home/25874497,45.400407,-122.5778
225,Single Family Residential,1634 NE Buffalo St,Portland,OR,97211,377000,3.0,1.0,980.0,4791.0,1970.0,,http://www.redfin.com/OR/Portland/1634-NE-Buffalo-St-97211/home/26567949,45.5745445,-122.64853400000001
226,Single Family Residential,9345 NE Broadway,Portland,OR,97220,382000,3.0,1.0,1613.0,10454.0,1939.0,,http://www.redfin.com/OR/Portland/9345-NE-Broadway-97220/home/26616099,45.5351781,-122.56583090000001
227,Vacant Land,NE Broadway,Portland,OR,97220,95000,,,,7405.0,,,http://www.redfin.com/OR/PORTLAND/NE-BROADWAY-97220/home/49695521,45.535199,-122.565569
228,Single Family Residential,13526 SE Sherman Dr,Portland,OR,97233,365000,4.0,2.0,2251.0,7405.0,1960.0,,http://www.redfin.com/OR/Portland/13526-SE-Sherman-Dr-97233/home/26512081,45.5055549,-122.5241947
229,Single Family Residential,3107 NE Alameda St,Portland,OR,97212,1075000,3.0,2.0,4183.0,7840.0,1942.0,,http://www.redfin.com/OR/Portland/3107-NE-Alameda-St-97212/home/26515246,45.549977500000004,-122.634262
230,Vacant Land,1952 SW Dickinson Ln E,Portland,OR,97219,360000,,,,40946.0,,,http://www.redfin.com/OR/Portland/1952-SW-Dickinson-Ln-97219/home/26301023,45.4388984,-122.69807859999999
231,Single Family Residential,9015 SW 19th Ave,Portland,OR,97219,899000,10.0,5.0,5624.0,11325.0,1956.0,,http://www.redfin.com/OR/Portland/9015-SW-19th-Ave-97219/home/26333018,45.460238700000005,-122.6975693
232,Condo/Co-op,288 SE Spokane St,Portland,OR,97202,1250000,2.0,3.0,3399.0,,1980.0,1333.0,http://www.redfin.com/OR/Portland/288-SE-Spokane-St-97202/unit-1/home/26488526,45.4637475,-122.66226699999999
233,Single Family Residential,6246 SE Scott Dr,Portland,OR,97215,740000,3.0,2.0,2909.0,9583.0,1860.0,,http://www.redfin.com/OR/Portland/6246-SE-Scott-Dr-97215/home/26397104,45.5185906,-122.59936370000001
234,Multi-Family (2-4 Unit),1577 SE Spokane St,Portland,OR,97202,1100000,8.0,4.0,3468.0,,1969.0,,http://www.redfin.com/OR/Portland/1577-SE-Spokane-St-97202/home/26634667,45.4652461,-122.6493321
235,Single Family Residential,9443 SW 52nd Ave,Portland,OR,97219,449000,4.0,2.0,1827.0,4791.0,1978.0,,http://www.redfin.com/OR/Portland/9443-SW-52nd-Ave-97219/home/26599652,45.456965600000004,-122.7306456
236,Single Family Residential,2810 NW Ariel Ter,Portland,OR,97210,1190000,4.0,3.5,3227.0,9583.0,1999.0,,http://www.redfin.com/OR/Portland/2810-NW-Ariel-Ter-97210/home/25817345,45.526866,-122.70771529999999
237,Condo/Co-op,5250 SW Landing Dr Unit 309B1,Portland,OR,97239,329900,1.0,1.0,774.0,,1980.0,507.0,http://www.redfin.com/OR/Portland/5250-SW-Landing-Dr-97239/unit-309B1/home/26543001,45.4856106,-122.67369620000001
238,Single Family Residential,2807 SW Plum Ct,Portland,OR,97219,589900,5.0,3.0,2680.0,8276.0,1969.0,,http://www.redfin.com/OR/Portland/2807-SW-Plum-Ct-97219/home/25764405,45.4564096,-122.70540659999999
239,Condo/Co-op,1001 NW Lovejoy St Unit TH102,Portland,OR,97209,839500,2.0,2.0,1668.0,,2006.0,990.0,http://www.redfin.com/OR/Portland/1001-NW-Lovejoy-St-97209/unit-TH102/home/26451587,45.5302119,-122.6814953
240,Single Family Residential,649 NW Alpine Ter,Portland,OR,97210,1100000,3.0,3.5,3481.0,11325.0,1936.0,,http://www.redfin.com/OR/Portland/649-NW-Alpine-Ter-97210/home/26606670,45.527484,-122.711027
241,Single Family Residential,11318 SW 49th Ave,Portland,OR,97219,450000,3.0,2.0,1239.0,6098.0,1973.0,,http://www.redfin.com/OR/Portland/11318-SW-49th-Ave-97219/home/26512947,45.4436772,-122.7267118
242,Single Family Residential,5140 NE Simpson St,Portland,OR,97218,368000,2.0,1.0,861.0,5227.0,1941.0,,http://www.redfin.com/OR/Portland/5140-NE-Simpson-St-97218/home/59348551,45.5648845,-122.60983940000001
243,Single Family Residential,3211 NW Luray Ter,Portland,OR,97210,775000,3.0,2.5,2286.0,19166.0,1983.0,,http://www.redfin.com/OR/Portland/3211-NW-Luray-Ter-97210/home/26521747,45.531413,-122.7149571
244,Single Family Residential,7385 SW 77th Ave,Portland,OR,97223,979000,4.0,4.0,3355.0,7405.0,2020.0,,http://www.redfin.com/OR/Portland/7385-SW-77th-Ave-97223/home/170145323,45.466509,-122.756819
245,Single Family Residential,313 N Holman St,Portland,OR,97217,1300000,6.0,4.5,4094.0,10018.0,1908.0,,http://www.redfin.com/OR/Portland/313-N-Holman-St-97217/home/26325353,45.5679473,-122.66989309999998
246,Single Family Residential,10155 SW Todd St,Portland,OR,97225,650000,4.0,2.5,2278.0,10018.0,1984.0,,http://www.redfin.com/OR/Portland/10155-SW-Todd-St-97225/home/25817541,45.5194544,-122.78153390000001
247,Single Family Residential,7130 NE 6th Ave,Portland,OR,97211,789900,4.0,3.0,2947.0,7405.0,1925.0,,http://www.redfin.com/OR/Portland/7130-NE-6th-Ave-97211/home/26468240,45.5749542,-122.6590695
248,Single Family Residential,16220 SE Sager Rd,Happy Valley,OR,97086,599900,5.0,4.0,3350.0,21780.0,1950.0,,http://www.redfin.com/OR/Portland/16220-SE-Sager-Rd-97086/home/26028743,45.4571069,-122.49623090000001
249,Single Family Residential,4038 NE 76th Ave,Portland,OR,97213,485000,3.0,1.0,2053.0,7405.0,1922.0,,http://www.redfin.com/OR/Portland/4038-NE-76th-Ave-97213/home/26432197,45.5522698,-122.5844879
250,Condo/Co-op,37 NE Skidmore St,Portland,OR,97211,625000,3.0,2.5,1690.0,,2017.0,172.0,http://www.redfin.com/OR/Portland/37-NE-Skidmore-St-97211/home/109498446,45.5546855,-122.6660297
251,Condo/Co-op,411 NW Flanders St #503,Portland,OR,97209,249900,1.0,1.0,727.0,,2001.0,435.0,http://www.redfin.com/OR/Portland/411-NW-Flanders-St-97209/unit-503/home/26540821,45.5261268,-122.6748455
252,Condo/Co-op,303 NW Uptown Ter Unit 2A,Portland,OR,97210,330000,1.0,1.0,622.0,,1990.0,233.0,http://www.redfin.com/OR/Portland/303-NW-Uptown-Ter-97210/unit-2A/home/26596699,45.524876299999995,-122.7022584
253,Condo/Co-op,411 NW Flanders St #701,Portland,OR,97209,625000,2.0,2.0,1659.0,,2001.0,1003.0,http://www.redfin.com/OR/Portland/411-NW-Flanders-St-97209/unit-701/home/26569556,45.526205700000006,-122.67493390000001
254,Condo/Co-op,3601 S River Pkwy #307,Portland,OR,97239,999950,2.0,2.5,2265.0,,2006.0,1180.0,http://www.redfin.com/OR/Portland/3601-S-River-Pkwy-97239/unit-307/home/25742645,45.4970839,-122.67025179999999
255,Single Family Residential,11841 NW Cedar Ct,Portland,OR,97229,639000,4.0,2.5,2582.0,5227.0,2016.0,32.0,http://www.redfin.com/OR/Portland/11841-NW-Cedar-Ct-97229/home/112775414,45.5356009,-122.7987148
256,Single Family Residential,10510 SW 30th Ave,Portland,OR,97219,699900,4.0,3.0,2614.0,12632.0,1992.0,,http://www.redfin.com/OR/Portland/10510-SW-30th-Ave-97219/unit-590/home/26389439,45.4498601,-122.70726859999999
257,Single Family Residential,7606 NE Alameda St,Portland,OR,97213,819000,3.0,3.0,4246.0,10018.0,1957.0,,http://www.redfin.com/OR/Portland/7606-NE-Alameda-St-97213/home/26602064,45.542505,-122.585146
258,Single Family Residential,3800 SW Humphrey Blvd,Portland,OR,97221,979000,3.0,3.0,2714.0,15681.0,1959.0,,http://www.redfin.com/OR/Portland/3800-SW-Humphrey-Blvd-97221/home/26305599,45.5035066,-122.71638130000001
259,Single Family Residential,4048 SE 112th Ave,Portland,OR,97266,439000,5.0,3.0,1776.0,7840.0,1949.0,,http://www.redfin.com/OR/Portland/4048-SE-112th-Ave-97266/unit-A/home/25833932,45.49267929999999,-122.5477101
260,Single Family Residential,2034 N Killingsworth St,Portland,OR,97217,559000,3.0,1.0,2152.0,4791.0,1908.0,,http://www.redfin.com/OR/Portland/2034-N-Killingsworth-St-97217/home/26440299,45.562495399999996,-122.6881775
261,Single Family Residential,7297 SW Arranmore Way,Portland,OR,97223,849969,4.0,3.0,5224.0,11761.0,1989.0,114.0,http://www.redfin.com/OR/Portland/7297-SW-Arranmore-Way-97223/home/26621543,45.473668700000005,-122.75195169999999
262,Single Family Residential,3606 NW Loriann Dr,Portland,OR,97229,825000,4.0,3.0,2942.0,8712.0,1995.0,15.0,http://www.redfin.com/OR/Portland/3606-NW-Loriann-Dr-97229/home/25826269,45.5459653,-122.80026670000001
263,Single Family Residential,7637 N Jersey St,Portland,OR,97203,769999,6.0,3.5,4224.0,4791.0,2010.0,,http://www.redfin.com/OR/Portland/7637-N-Jersey-St-97203/home/28898099,45.5873705,-122.7458043
264,Single Family Residential,817 SE 139th Ave,Portland,OR,97233,379900,3.0,1.5,1744.0,8276.0,1922.0,,http://www.redfin.com/OR/Portland/817-SE-139th-Ave-97233/home/26492610,45.5165919,-122.5213739
265,Single Family Residential,5663 SW Menefee Dr,Portland,OR,97239,995000,5.0,3.5,4525.0,7405.0,2005.0,,http://www.redfin.com/OR/Portland/5663-SW-Menefee-Dr-97239/home/26579628,45.482291100000005,-122.6852711
266,Single Family Residential,6604 N Columbia Way,Portland,OR,97203,379900,2.0,1.0,1008.0,6098.0,1950.0,,http://www.redfin.com/OR/Portland/6604-N-Columbia-Way-97203/home/26404700,45.5932915,-122.73058449999999
267,Single Family Residential,9522 NW Skyview Dr,Portland,OR,97231,1225000,4.0,4.0,4825.0,47044.0,2005.0,29.0,http://www.redfin.com/OR/Portland/9522-NW-Skyview-Dr-97231/home/26588965,45.5922108,-122.82691200000001
268,Townhouse,1403 NE 17th Ave,Portland,OR,97232,500000,2.0,2.5,1534.0,871.0,1999.0,,http://www.redfin.com/OR/Portland/1403-NE-17th-Ave-97232/home/25807209,45.533021000000005,-122.648645
269,Single Family Residential,7077 SW Valenta Ct,Portland,OR,97223,699950,4.0,2.5,3282.0,6098.0,2005.0,8.0,http://www.redfin.com/OR/Portland/7077-SW-Valenta-Ct-97223/home/26722672,45.4576528,-122.7493284
270,Multi-Family (5+ Unit),637 SE 190th Ave,Portland,OR,97233,2748000,36.0,18.0,14256.0,,1971.0,,http://www.redfin.com/OR/Portland/637-SE-190th-Ave-97233/home/26606325,45.5177866,-122.4688294
271,Condo/Co-op,14859 NE Sacramento St #129,Portland,OR,97230,259900,2.0,2.0,1200.0,,1991.0,250.0,http://www.redfin.com/OR/Portland/14859-NE-Sacramento-St-97230/unit-129/home/26656016,45.5420083,-122.50886090000002
272,Single Family Residential,2722 NE 15th Ave,Portland,OR,97212,890000,9.0,5.5,4275.0,4791.0,1910.0,,http://www.redfin.com/OR/Portland/2722-NE-15th-Ave-97212/home/26487537,45.5425245,-122.65012240000001
273,Condo/Co-op,1926 W Burnside St #1006,Portland,OR,97209,319000,1.0,1.0,723.0,,2006.0,304.0,http://www.redfin.com/OR/Portland/1926-W-Burnside-St-97209/unit-1006/home/25774499,45.522738700000005,-122.69053799999999
