SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6013 Riviera,Benton,AR,72019,479900,4,3.5,Benton,3220,17859,2020,8,149,48,Active,,,http://www.redfin.com/AR/Benton/6013-Riviera-Dr-72019/home/81505671,CARMLS,20023400,N,Y,34.619179,-92.535965
MLS Listing,,Single Family Residential,2916 Burchwood Dr,Benton,AR,72019,124900,4,1,Benton,1428,20908,1969,8,87,,Active,,,http://www.redfin.com/AR/Benton/2916-Burchwood-Dr-72019/home/81485865,CARMLS,20023381,N,Y,34.6192018,-92.5479822
MLS Listing,,Single Family Residential,211 Wild Cherry Dr,Benton,AR,72015,147500,3,2,Benton,1450,17859,2007,9,102,5,Active,,,http://www.redfin.com/AR/Benton/211-Wild-Cherry-Ln-72015/home/82937938,CARMLS,20023269,N,Y,34.5643953,-92.5555112
MLS Listing,,Single Family Residential,725 Edgehill Dr,Benton,AR,72015,105000,3,1,Benton,1147,,1968,9,92,,Active,,,http://www.redfin.com/AR/Benton/725-Edgehill-72015/home/81495227,CARMLS,20023148,N,Y,34.5693064,-92.5614395
MLS Listing,,Single Family Residential,305 W Cross St,Benton,AR,72015,550000,5,3.5,Benton,3900,7405,2020,11,141,,Active,,,http://www.redfin.com/AR/Benton/305-W-Cross-St-72015/home/81494211,CARMLS,20023063,N,Y,34.5668554,-92.5896878
MLS Listing,,Single Family Residential,9012 Naples Cv,Benton,AR,72019,395000,4,3.5,Bryant,3143,14810,2014,11,126,48,Active,,,http://www.redfin.com/AR/Benton/9012-Naples-Cv-72019/home/82939668,CARMLS,20023028,N,Y,34.6445445,-92.5205282
MLS Listing,,Single Family Residential,837 Belle Grv,Benton,AR,,434000,4,3,Benton,2897,21780,2020,11,150,,Active,,,http://www.redfin.com/AR/Benton/837-Belle-Grove-Loop-72019/home/172585679,CARMLS,20023026,N,Y,34.5885543,-92.5921563
MLS Listing,,Vacant Land,25 Westminster Lot 25,Benton,AR,72019,35000,,,Bryant,,17424,,12,,48,Active,,,http://www.redfin.com/AR/Benton/19960-Interstate-30-72019/unit-25/home/172575206,CARMLS,20022904,N,Y,34.6024905,-92.5469173
MLS Listing,,Single Family Residential,109 Ryker Ln,Benton,AR,72019,464900,4,2.5,Benton,3245,43560,2020,12,143,,Active,,,http://www.redfin.com/AR/Benton/109-Ryker-LN-Unknown/home/172572987,CARMLS,20022839,N,Y,34.5645371,-92.586828
MLS Listing,,Single Family Residential,5539 Atlantic Cv,Benton,AR,72019,359900,4,3.5,Benton,3199,16552,2007,12,113,44,Active,,,http://www.redfin.com/AR/Benton/5539-Atlantic-Cv-72019/home/82833657,CARMLS,20022838,N,Y,34.642219,-92.519662
MLS Listing,,Single Family Residential,101 Ryker Ln,Benton,AR,72019,429900,4,3.5,Benton,2972,43560,2020,12,145,,Active,,,http://www.redfin.com/AR/Benton/101-Ryker-LN-Unknown/home/172572884,CARMLS,20022836,N,Y,34.5645371,-92.586828
MLS Listing,,Vacant Land,2 Westshore Addition Lot 2,Benton,AR,72019,170000,,,Bryant,,35719,,13,,72,Active,,,http://www.redfin.com/AR/Benton/Westshore-Ave-72019/unit-2/home/87077337,CARMLS,20022816,N,Y,34.6330421,-92.5477303
MLS Listing,,Single Family Residential,3817 Congo Rd,Benton,AR,72019,180000,3,2,Benton,1787,11761,1975,13,101,,Active,,,http://www.redfin.com/AR/Benton/3817-Congo-Rd-72019/home/81498202,CARMLS,20022769,N,Y,34.5999394,-92.5661778
MLS Listing,,Vacant Land,6560 Westminster,Benton,AR,72019,69000,,,Bryant,,,,16,,72,Active,,,http://www.redfin.com/AR/Benton/6560-Westminster-72019/home/167145540,CARMLS,20022298,N,Y,34.6297785,-92.5467463
MLS Listing,,Single Family Residential,5072 Westridge Cir,Benton,AR,72019,469900,4,3,Benton,3402,37897,2020,18,138,,Active,,,http://www.redfin.com/AR/Benton/5072-Westridge-CIR-Unknown/home/172521739,CARMLS,20022159,N,Y,34.5645371,-92.586828
MLS Listing,,Single Family Residential,4442 Gabby Ln,Benton,AR,72019,319900,3,2,Benton,2391,130680,1996,19,134,,Active,,,http://www.redfin.com/AR/Benton/4442-Gabby-Ln-72019/home/82953294,CARMLS,20022006,N,Y,34.6027578,-92.5811461
MLS Listing,,Single Family Residential,1004 Nature Way,Benton,AR,72019,299900,4,2,Benton,2149,,2016,20,140,50,Active,,,http://www.redfin.com/AR/Benton/1004-Nature-Way-72019/home/81510811,CARMLS,20021983,N,Y,34.6057191,-92.5769824
MLS Listing,,Single Family Residential,3512 Clover Hl,Benton,AR,72015,264900,4,2,Bryant,2319,15245,2007,20,114,19,Active,,,http://www.redfin.com/AR/Benton/3512-Clover-Hill-Ln-72015/home/82819717,CARMLS,20021951,N,Y,34.5890551,-92.5451567
MLS Listing,,Single Family Residential,3014 Henson Pl,Bryant,AR,72022,199900,3,2.5,Bryant,2100,,2001,1,95,,Active,,,http://www.redfin.com/AR/Bryant/3014-Henson-Pl-72022/home/95433594,CARMLS,20024277,N,Y,34.6224779,-92.5106843
MLS Listing,,Single Family Residential,3815 Logan Ridge Dr,Bryant,AR,72022,257500,3,2,Bryant,1972,6969,2018,1,131,7,Active,,,http://www.redfin.com/AR/Bryant/3815-Logan-Ridge-Dr-72022/home/103649939,CARMLS,20024209,N,Y,34.6290942,-92.4898096
MLS Listing,,Single Family Residential,1205 Prickett Rd,Bryant,AR,72022,190000,3,2,Bryant,1879,,2000,9,101,,Active,,,http://www.redfin.com/AR/Bryant/1205-Prickett-Rd-72022/home/82855193,CARMLS,20023210,N,Y,34.6112539,-92.5038779
MLS Listing,,Single Family Residential,2427 Hurricane Gardens Dr,Bryant,AR,72022,315000,4,2.5,Bryant,2235,7405,2019,10,141,25,Active,,,http://www.redfin.com/AR/Bryant/2427-Hurricane-Gardens-Dr-72019/home/168212847,CARMLS,20023112,N,Y,34.6310492,-92.5167991
MLS Listing,,Single Family Residential,1818 Rodeo Dr,Bryant,AR,72022,265000,4,2.5,Bryant,2476,12196,1999,15,107,,Active,,,http://www.redfin.com/AR/Bryant/1818-Rodeo-Dr-72022/home/81501924,CARMLS,20022502,N,Y,34.6022727,-92.5098721
MLS Listing,,Single Family Residential,3810 Commonwealth Dr,Bryant,AR,72022,374900,4,3.5,Bryant,3297,18295,2006,18,114,,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/AR/Bryant/3810-Commonwealth-Dr-72022/home/95420157,CARMLS,20022171,N,Y,34.6294971,-92.5001851
MLS Listing,,Single Family Residential,3413 Garden Clb,Bryant,AR,72022,159900,3,2,Bryant,1297,3484,2018,20,123,25,Active,,,http://www.redfin.com/AR/Bryant/3413-Garden-Club-Dr-72022/home/95437229,CARMLS,20021965,N,Y,34.6239604,-92.4761634
MLS Listing,,Single Family Residential,1511 Graham Rd,Jacksonville,AR,72076,93000,4,2,Jacksonville,1558,15681,1958,1,60,,Active,,,http://www.redfin.com/AR/Jacksonville/1511-Graham-Rd-72076/home/95367802,CARMLS,20024301,N,Y,34.866703,-92.0928579
MLS Listing,,Single Family Residential,1005 Graham Rd,Jacksonville,AR,72076,114000,3,1.5,Jacksonville,1938,11325,1952,1,59,,Active,,,http://www.redfin.com/AR/Jacksonville/1005-Graham-Rd-72076/home/81354054,CARMLS,20024227,N,Y,34.8666701,-92.0997946
MLS Listing,,Single Family Residential,409 W Martin St,Jacksonville,AR,72076,88900,3,1.5,Jacksonville,1188,,1963,1,75,,Active,,,http://www.redfin.com/AR/Jacksonville/409-W-Martin-St-72076/home/95366671,CARMLS,20024225,N,Y,34.8737576,-92.1135563
MLS Listing,,Single Family Residential,2 Tara Rdg,Jacksonville,AR,72076,139900,3,2,Jacksonville,1584,14374,1977,1,88,,Active,,,http://www.redfin.com/AR/Jacksonville/2-Tara-Ridge-Cv-72076/home/81357157,CARMLS,20024154,N,Y,34.8660503,-92.1575911
MLS Listing,,Single Family Residential,604 Innsbrooke,Jacksonville,AR,72076,249900,3,2,Jacksonville,2079,16552,1994,2,120,,Active,,,http://www.redfin.com/AR/Jacksonville/604-Innsbrooke-Cv-72076/home/82853428,CARMLS,20024099,N,Y,34.8734038,-92.1571882
MLS Listing,,Single Family Residential,18 N Vly,Jacksonville,AR,72076,134900,3,2,Sherwood,1506,17859,2005,3,90,,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/AR/Jacksonville/18-N-Valley-Dr-72076/home/82856802,CARMLS,20023975,N,Y,34.8703829,-92.181719
MLS Listing,,Vacant Land,5709 Hummingbird Ln,Jacksonville,AR,72076,57000,,,Jacksonville,,12196,,5,,,Active,,,http://www.redfin.com/AR/Jacksonville/5709-Hummingbird-Ln-72076/home/95359395,CARMLS,20023800,N,Y,34.8562967,-92.1742805
MLS Listing,,Single Family Residential,905 S Oak,Jacksonville,AR,72120,125000,3,1,Jacksonville,1602,34848,1950,5,78,,Active,,,http://www.redfin.com/AR/Jacksonville/905-S-Oak-St-72076/home/95368444,CARMLS,20023777,N,Y,34.859088,-92.113439
MLS Listing,,Single Family Residential,1001 Gray,Jacksonville,AR,72076,103000,3,2,Jacksonville,1311,10890,1966,6,79,,Active,,,http://www.redfin.com/AR/Jacksonville/1001-Gray-St-72076/home/81353454,CARMLS,20023688,N,Y,34.875839,-92.1115435
MLS Listing,,Single Family Residential,1602 Lost Creek Dr,Jacksonville,AR,,299900,4,2.5,Jacksonville,2500,15245,2020,7,120,8,Active,,,http://www.redfin.com/AR/Jacksonville/1602-Lost-Creek-Dr-72076/home/172616802,CARMLS,20023562,N,Y,34.8804736,-92.163403
MLS Listing,,Single Family Residential,1520 Lost Creek Dr,Jacksonville,AR,72076,299900,4,2,Jacksonville,2500,14810,2020,7,120,8,Active,,,http://www.redfin.com/AR/Jacksonville/1520-Lost-Creek-Dr-72076/home/172616775,CARMLS,20023561,N,Y,34.8809293,-92.1636752
MLS Listing,,Single Family Residential,115 Galloway Cir,Jacksonville,AR,72076,7000,3,1.5,Jacksonville,1156,28314,1940,9,6,,Active,,,http://www.redfin.com/AR/Jacksonville/115-Galloway-Cir-72076/home/95368246,CARMLS,20023233,N,Y,34.864069,-92.1041089
MLS Listing,,Single Family Residential,204 Cherry St,Jacksonville,AR,72076,66000,3,1,Jacksonville,1084,9583,1965,12,61,,Active,,,http://www.redfin.com/AR/Jacksonville/204-Cherry-St-72076/home/95367151,CARMLS,20022990,N,Y,34.8689628,-92.1036563
MLS Listing,,Single Family Residential,1 Raccoon Ct,Jacksonville,AR,,163900,3,2,Jacksonville,2036,11761,1979,13,81,,Active,,,http://www.redfin.com/AR/Jacksonville/1-Raccoon-Ct-72076/home/95371248,CARMLS,20022765,N,Y,34.8553975,-92.1678389
MLS Listing,,Single Family Residential,1312 Yellowstone Dr,Jacksonville,AR,72076,139000,3,1.5,Jacksonville,1373,8276,2001,16,101,,Active,,,http://www.redfin.com/AR/Jacksonville/1312-Yellow-Stone-Dr-72076/home/93418924,CARMLS,20022264,N,Y,34.8561003,-92.1254046
MLS Listing,,Vacant Land,609 Sharp Dr,Jacksonville,AR,72076,10000,,,Jacksonville,,12196,,18,,,Active,,,http://www.redfin.com/AR/Jacksonville/609-Sharp-Dr-72076/home/95371124,CARMLS,20022170,N,Y,34.8626989,-92.1250978
MLS Listing,,Single Family Residential,1 Hunters Woods Ct,Little Rock,AR,72210,295000,3,3.5,"Lit - Otter Creek, Westfield & S",3877,20473,1994,6,76,45,Active,,,http://www.redfin.com/AR/Little-Rock/1-Hunters-Woods-Ct-72210/home/81400916,CARMLS,20023641,N,Y,34.6572251,-92.4414689
MLS Listing,,Single Family Residential,254 River Ridge Pt,Little Rock,AR,72227,1175000,4,4,Lit - West Little Rock (north),5729,46173,2008,27,205,61,Active,,,http://www.redfin.com/AR/Little-Rock/254-River-Ridge-Pt-72227/home/95335864,CARMLS,20020974,N,Y,34.7951436,-92.3836376
MLS Listing,,Single Family Residential,6104 Sandy Ln,Little Rock,AR,72204,187500,3,2,Lit - West Little Rock (central),2034,11325,2006,1,92,,Active,,,http://www.redfin.com/AR/Little-Rock/6104-Sandy-Ln-72204/home/95349998,CARMLS,20024402,N,Y,34.695879,-92.397242
MLS Listing,,Single Family Residential,105 Wellington Plantation Ln,Little Rock,AR,72212,395000,5,4.5,Lit - West Little Rock (northwes,3743,11325,2005,1,106,33,Active,,,http://www.redfin.com/AR/Little-Rock/105-Wellington-Plantation-Ln-72211/home/81409375,CARMLS,20024399,N,Y,34.7701152,-92.4412179
MLS Listing,,Single Family Residential,1904 Cherrybend Dr,Little Rock,AR,72211,249500,3,2.5,Lit - West Little Rock (northwes,2328,9147,1998,1,107,,Active,,,http://www.redfin.com/AR/Little-Rock/1904-Cherrybend-Dr-72211/home/95362866,CARMLS,20024378,N,Y,34.7360004,-92.411396
MLS Listing,,Condo/Co-op,3700 Cantrell Rd #410,Little Rock,AR,72202,230000,1,1,Little Rock (heights/hillcrest),1026,,2009,1,224,307,Active,,,http://www.redfin.com/AR/Little-Rock/3700-Cantrell-Rd-72202/unit-410/home/172662710,CARMLS,20024332,N,Y,34.7655937,-92.3122795
MLS Listing,,Condo/Co-op,3700 Cantrell Rd #412,Little Rock,AR,72202,215000,1,1,Little Rock (heights/hillcrest),948,,2009,1,227,284,Active,,,http://www.redfin.com/AR/Little-Rock/3700-Cantrell-Rd-72202/unit-412/home/172662703,CARMLS,20024330,N,Y,34.7655937,-92.3122795
MLS Listing,,Condo/Co-op,3700 Cantrell Rd #411,Little Rock,AR,72202,215000,1,1,Little Rock (heights/hillcrest),948,,2009,1,227,284,Active,,,http://www.redfin.com/AR/Little-Rock/3700-Cantrell-Rd-72202/unit-411/home/172662700,CARMLS,20024328,N,Y,34.7655937,-92.3122795
MLS Listing,,Single Family Residential,1015 N Polk St,Little Rock,AR,72205,449500,4,2.5,Little Rock (heights/hillcrest),2307,6969,1946,1,195,,Active,,,http://www.redfin.com/AR/Little-Rock/1015-N-Polk-St-72205/home/82867972,CARMLS,20024294,N,Y,34.7605798,-92.3342388
MLS Listing,,Single Family Residential,13 Portia Dr,Little Rock,AR,72212,269500,4,2.5,Lit - West Little Rock (northwes,2304,,1975,1,117,,Active,,,http://www.redfin.com/AR/Little-Rock/13-Portia-Dr-72212/home/95334538,CARMLS,20024269,N,Y,34.7828398,-92.4240928
MLS Listing,,Single Family Residential,6 Shepard Ct,Little Rock,AR,72223,288000,3,2.5,Lit - West Little Rock (northwes,2664,10890,1991,1,108,,Active,,,http://www.redfin.com/AR/Little-Rock/6-Shepard-Ct-72223/home/95334591,CARMLS,20024262,N,Y,34.7965536,-92.4335483
MLS Listing,,Single Family Residential,1205 Kavanaugh Blvd,Little Rock,AR,72205,424000,2,2.5,Little Rock (heights/hillcrest),2235,2178,1920,1,190,,Active,,,http://www.redfin.com/AR/Little-Rock/1205-Kavanaugh-Blvd-72205/home/82830294,CARMLS,20024243,N,Y,34.7535853,-92.3068676
MLS Listing,,Single Family Residential,600 Nan Cir,Little Rock,AR,72211,115000,3,2,Lit - West Little Rock (northwes,1220,9583,1973,1,94,,Active,,,http://www.redfin.com/AR/Little-Rock/600-Nan-Cir-72211/home/81393871,CARMLS,20024239,N,Y,34.7586759,-92.399164
MLS Listing,,Single Family Residential,13821 Cantrell,Little Rock,AR,72223,85000,3,1,Lit - West Little Rock (northwes,1288,9147,1945,1,66,,Active,,,http://www.redfin.com/AR/Little-Rock/13821-Cantrell-Rd-72223/home/81391239,CARMLS,20024223,N,Y,34.8011867,-92.4259587
MLS Listing,,Single Family Residential,319 Dennison St,Little Rock,AR,72205,133500,2,1.5,Little Rock (downtown),1072,6969,1915,1,125,,Active,,,http://www.redfin.com/AR/Little-Rock/319-Dennison-St-72205/home/95320062,CARMLS,20024200,N,Y,34.7474957,-92.2986325
MLS Listing,,Single Family Residential,8500 Shelley Dr,Little Rock,AR,72209,82900,3,1.5,Lit - Southwest Little Rock (sou,1384,9583,1964,1,60,,Active,,,http://www.redfin.com/AR/Little-Rock/8500-Shelley-Dr-72209/home/81419515,CARMLS,20024190,N,Y,34.6723681,-92.3382843
MLS Listing,,Single Family Residential,15524 Chicopee Trl,Little Rock,AR,72210,314900,4,3,Pulaski Special (saline County),2389,126324,1964,1,132,,Active,,,http://www.redfin.com/AR/Little-Rock/15524-Chicopee-Trl-72210/home/95350663,CARMLS,20024186,N,Y,34.6995904,-92.4464701
MLS Listing,,Single Family Residential,1624 N Fillmore,Little Rock,AR,72207,339000,4,3,Little Rock (heights/hillcrest),2111,6969,1940,1,161,,Active,,,http://www.redfin.com/AR/Little-Rock/1624-N-Fillmore-St-72207/home/82924177,CARMLS,20024185,N,Y,34.7673245,-92.3373885
MLS Listing,,Condo/Co-op,315 Rock #1609,Little Rock,AR,72202,509900,2,2,Little Rock (downtown),1563,,2009,1,326,716,Active,,,http://www.redfin.com/AR/Little-Rock/315-Rock-St-72202/unit-1609/home/95358889,CARMLS,20024157,N,Y,34.7452442,-92.2669651
MLS Listing,,Single Family Residential,18 Farnham Loop,Little Rock,AR,72223,545000,4,3.5,Pulaski County West,4610,14374,2005,1,118,38,Active,,,http://www.redfin.com/AR/Little-Rock/18-Farnham-Loop-72223/home/95329409,CARMLS,20024150,N,Y,34.7911131,-92.4565128
MLS Listing,,Single Family Residential,302 Hickory Creek Ct NW,Little Rock,AR,72212,1349000,5,4.5,Lit - West Little Rock (northwes,7349,16117,1998,2,184,306,Active,,,http://www.redfin.com/AR/Little-Rock/302-Hickory-Creek-Ct-72212/home/95334305,CARMLS,20024126,N,Y,34.7915957,-92.4392234
MLS Listing,,Condo/Co-op,3700 Cantrell Rd #407,Little Rock,AR,72202,210000,1,1,Little Rock (heights/hillcrest),844,,2009,2,249,253,Active,,,http://www.redfin.com/AR/Little-Rock/3700-Cantrell-Rd-72202/unit-407/home/81367373,CARMLS,20024122,N,Y,34.7677332,-92.3234467
MLS Listing,,Condo/Co-op,3700 Cantrell Rd #408,Little Rock,AR,72202,210000,1,1,Little Rock (heights/hillcrest),844,,2009,2,249,253,Active,,,http://www.redfin.com/AR/Little-Rock/3700-Cantrell-Rd-72202/unit-408/home/81365871,CARMLS,20024121,N,Y,34.7677332,-92.3234467
MLS Listing,,Single Family Residential,61 Berney Way Dr,Little Rock,AR,72223,329900,4,2.5,Pulaski County West,2894,10454,1999,2,114,35,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/AR/Little-Rock/61-Berney-Way-Dr-72223/home/95363635,CARMLS,20024114,N,Y,34.8065947,-92.4841027
MLS Listing,,Single Family Residential,9 Mohawk Cir,Little Rock,AR,72205,198000,3,2,Lit - West Little Rock (north),1550,,1954,2,128,,Active,,,http://www.redfin.com/AR/Little-Rock/9-Mohawk-Cir-72207/home/95336518,CARMLS,20024112,N,Y,34.7754794,-92.3557803
MLS Listing,,Single Family Residential,5003 Katillus Ct,Little Rock,AR,72223,329000,4,3.5,Pulaski County West,2950,17424,2004,2,112,28,Active,,,http://www.redfin.com/AR/Little-Rock/5003-Katillus-Ct-72223/home/81409110,CARMLS,20024052,N,Y,34.832434,-92.453891
MLS Listing,,Single Family Residential,47 Duquesne,Little Rock,AR,72223,325000,4,3,Pulaski County West,2926,15681,2000,2,111,38,Active,,,http://www.redfin.com/AR/Little-Rock/47-Duquesne-Dr-72223/home/95363723,CARMLS,20024051,N,Y,34.8056711,-92.4945209
MLS Listing,,Single Family Residential,10 Caurel Ct,Little Rock,AR,72223,424500,3,2.5,Pulaski County West,2928,6098,2020,2,145,40,Active,,,http://www.redfin.com/AR/Little-Rock/10-Caurel-CT-72223/home/170342286,CARMLS,20024042,N,Y,34.780894,-92.471777
MLS Listing,,Single Family Residential,13608 Foxfield Ln,Little Rock,AR,72211,385000,4,3.5,Lit - West Little Rock (northwes,3083,,2007,2,125,35,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/AR/Little-Rock/13608-Foxfield-Ln-72211/home/82826594,CARMLS,20024020,N,Y,34.735861,-92.426302
